"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","CO2_hrs","AccH2O_hum","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
34,1679452195.1,1873.09999990463,"20230321 21:29:55","21:29:55",5,"pas_smi26_t1_ch5","gibson",1679452192.6,0.0011658492969205,1.1658492969205,-0.896227188119826,420.213111562657,429.556164513759,38.5890787447997,37.749747742636,0.0692523771245795,3.75212580193125,0.0685500506006215,0.0429062891635851,0,20.3258537896436,19.9926888888889,2.34555088976768,34.7628045199234,0.844836510401743,2.43028870100957,1.50071437936594,-51.413953994194,116.178792180231,6.24320781642054,71.008046002458,-0.88285427428536,1.16995877483512,-0.896227188119826,423.775929626081,424.216357575757,0.000155003466311822,67.374938679898,1.1658492969205,8.84209667012916,9.40543538235294,1.96282831681515e-05,113.19959295848,3,1,1,0,48315,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679452192.6,420.213111111111,420.022222222222,9.40433777777778,8.83884888888889,419.139555555556,9.52691333333333,500.072222222222,89.7347888888889,0.0999799555555555,20.5670222222222,19.9926888888889,999.9,0,0,10023.6055555556,0,0.61206,0.190755222222222,424.202333333333,423.768,0.565488777777778,420.022222222222,8.83884888888889,0.843896222222222,0.793152111111111,4.46792666666667,3.58533333333333,0,0,0,0,2.83724444444444,0,-23.7746111111111,-2.75633333333333,34.437,40.1732222222222,37.444,39.125,35.1594444444444,0,0,0,1679452216,0,1679451951.1,"21:25:51",1679451944.6,1679451951.1,6,0.035,-0.005,1.073,-0.134,420,8,0.88,0.1,0.213796475609756,0.145877908013937,0.065738499517832,0,0.567391951219512,-0.0658299721254352,0.0120894821248224,1,1,2,"1/2",2.88047,2.71037,0.0908597,0.0909361,0.0518519,0.0491225,25730.9,22390.5,25317.3,23978.5,40965.6,37713.6,45735.9,42733.7,1.8079,1.87363,-0.00242516,0,20.0308,999.9,38.652,28.651,16.9765,54.2994,41.9792,1,-0.17815,1.9537,20.2371,5.23526,11.9888,4.95705,3.304,9999,999.9,9999,9999,1.86842,1.86407,1.87179,1.86246,1.86192,1.86844,1.85852,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.074,-0.1226,0.81850821349282,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,-0.0778459809654993,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.2,4.1,1.04126,2.3877,1.44897,2.31079,1.44409,2.32056,33.4906,24.3502,18,424.549,449.523,18.4822,25.11,29.9998,25.1684,25.1378,20.8764,56.5676,38.353,18.4816,420,8.91678,96.8231,100.504,NA,5
35,1679452200.1,1878.09999990463,"20230321 21:30:00","21:30:00",5,"pas_smi26_t1_ch5","gibson",1679452197.3,0.00116879043158395,1.16879043158395,-0.471012468344754,420.196600237321,419.735603529003,37.7066042089502,37.7480174707179,0.0694659661926592,3.74697450094852,0.0687583637766764,0.043036951821772,0,20.3225574900075,19.98802,2.3448727843671,34.7719698350757,0.844935659556428,2.42993325820763,1.49993712481067,-51.5436580328521,116.483232574254,6.26794772078425,71.2075222621864,-0.921405724290504,1.17827139126602,-0.471012468344754,423.735437514311,424.120842424242,-0.0310129482319904,67.374938679898,1.16879043158395,8.84002342723307,9.40476102941177,2.09648262652543e-05,113.19959295848,3,1,1,0,48405,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679452197.3,420.1966,419.9886,9.405503,8.836009,419.1231,9.528069,500.0828,89.7342,0.09998107,20.56465,19.98802,999.9,0,0,10004.489,0,0.61206,0.2080382,424.1863,423.7327,0.5694946,419.9886,8.836009,0.8439952,0.792892,4.469604,3.58068,0,0,0,0,2.7797,0,-23.77073,-2.74911,34.437,40.1808,37.437,39.125,35.156,0,0,0,1679452220.8,0,1679451951.1,"21:25:51",1679451944.6,1679451951.1,6,0.035,-0.005,1.073,-0.134,420,8,0.88,0.1,0.229585195121951,-0.168694348432055,0.0508390713110183,0,0.566326926829268,-0.0429726062717768,0.0116508993840845,1,1,2,"1/2",2.88048,2.71033,0.0908419,0.090931,0.05185,0.0490511,25731.5,22391,25317.4,23978.8,40966,37717.1,45736.3,42734.4,1.8079,1.87363,-0.00278279,0,20.0291,999.9,38.555,28.661,16.9432,54.0994,41.875,1,-0.178498,1.94535,20.2372,5.23511,11.9879,4.9571,3.304,9999,999.9,9999,9999,1.86842,1.86405,1.87179,1.86248,1.86194,1.86844,1.85852,1.86495,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.074,-0.1226,0.81850821349282,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,-0.0778459809654993,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.3,4.2,1.04126,2.39014,1.44775,2.31079,1.44409,2.27539,33.513,24.3502,18,424.518,449.487,18.4854,25.1047,29.9997,25.1641,25.1335,20.8795,56.288,38.353,18.4881,420,8.91678,96.8236,100.505,NA,5
36,1679452205.1,1883.09999990463,"20230321 21:30:05","21:30:05",5,"pas_smi26_t1_ch5","gibson",1679452202.6,0.00120021196979535,1.20021196979535,-0.987381434056798,420.147778275717,430.932858106619,38.7123323484878,37.7434677400815,0.0713517843427443,3.74540317720316,0.0706051544259455,0.0441946520569568,0,20.3140332512604,19.9857666666667,2.34454557363895,34.7611606073139,0.844573185444776,2.42964610700333,1.49997238819417,-52.9293478679749,116.502364864368,6.27147352277902,69.8444905191717,-0.772141085467545,1.20202445649032,-0.987381434056798,423.739825130961,424.190739393939,0.00709940179725046,67.374938679898,1.20021196979535,8.81753478136883,9.39757729411765,9.26448308485805e-06,113.19959295848,3,1,1,0,48390,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679452202.6,420.147777777778,420.017444444444,9.40150888888889,8.82051555555556,419.074333333333,9.52412111111111,500.068666666667,89.7337444444444,0.100046644444444,20.5627333333333,19.9857666666667,999.9,0,0,9998.69111111111,0,0.607887,0.130242266666667,424.135333333333,423.755333333333,0.580991,420.017444444444,8.82051555555556,0.843632444444444,0.791498111111111,4.46346666666667,3.55573222222222,0,0,0,0,2.91794444444444,0,-23.949,-2.76654444444444,34.437,40.1525555555556,37.437,39.125,35.1525555555556,0,0,0,1679452226.2,0,1679451951.1,"21:25:51",1679451944.6,1679451951.1,6,0.035,-0.005,1.073,-0.134,420,8,0.88,0.1,0.2049724,-0.443829022996515,0.0626123255476732,0,0.566422170731707,0.0993147177700337,0.0108143539547518,1,1,2,"1/2",2.88062,2.7102,0.090854,0.0909422,0.0518209,0.0490944,25731.3,22390.8,25317.5,23978.9,40967.4,37715.3,45736.4,42734.3,1.80792,1.87353,-0.00222027,0,20.0291,999.9,38.451,28.651,16.8884,54.3494,41.7107,1,-0.178806,1.91806,20.2376,5.23556,11.9881,4.9572,3.304,9999,999.9,9999,9999,1.86843,1.86406,1.8718,1.86249,1.86198,1.86844,1.85852,1.86499,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.074,-0.1227,0.81850821349282,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,-0.0778459809654993,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.3,4.2,1.04004,2.38159,1.44775,2.31079,1.44409,2.34497,33.4906,24.3502,18,424.501,449.391,18.4917,25.0994,29.9998,25.16,25.1293,20.8758,56.288,37.9672,18.4988,420,8.91678,96.824,100.505,NA,5
37,1679453011.6,2689.59999990463,"20230321 21:43:31","21:43:31",5,"pas_smi26_t1_ch5","gibson",1679453008.6,0.00117624812997797,1.17624812997797,-1.1928347400963,420.358364256203,436.608448400245,39.2249534881222,37.7650440496685,0.06841285554709,3.74000071213842,0.0677251647245787,0.0423894380219977,0,27.9638583773778,27.5024272727273,3.68614657547623,56.6727345200316,2.17671982696671,3.84085900460181,1.50942674850952,-51.8725425320286,142.048982007732,8.26701160047377,98.4434510761774,-1.19214762551906,1.14199474655259,-1.1928347400963,430.200612063958,430.797606060606,-0.000240962874522911,67.6806786845637,1.17624812997797,23.6700530740928,24.2299197058823,-1.44480434128467e-05,135.596372513348,3,1,1,0,47060,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679453008.6,420.358363636364,420.011090909091,24.2288181818182,23.6853909090909,419.743090909091,23.8369090909091,500.334545454545,89.7399818181818,0.100133809090909,28.2069272727273,27.5024272727273,999.9,0,0,9977.89818181818,0,0.61206,0.347387181818182,430.796272727273,430.200818181818,0.543431272727273,420.011090909091,23.6853909090909,2.17429272727273,2.12552636363636,18.7741636363636,18.4117818181818,0,0,0,0,2.74974545454545,0,-20.3135272727273,-2.65471818181818,35.562,40.687,38.3007272727273,40,36.75,0,0,0,1679453032.6,0,1679452650.1,"21:37:30",1679452650.1,1679452647.6,7,-0.458,0.081,0.615,0.362,420,24,0.48,0.4,0.337628925,0.129422105065666,0.0275558786834928,0,0.5568823,-0.0635402251407152,0.011387731903676,1,1,2,"1/2",2.87796,2.70997,0.0910797,0.0910629,0.102676,0.101357,25709.1,22382.1,25301.1,23971.7,38716.1,35627.6,45709.4,42724.9,1.8085,1.90375,0.0975803,0,25.9083,999.9,57.52,28.379,24.8661,54.7494,41.5825,1,-0.167922,-1.59992,20.2406,5.23571,11.9884,4.95775,3.304,9999,999.9,9999,9999,1.86842,1.86409,1.87175,1.86245,1.86193,1.86844,1.85852,1.86496,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.616,0.3919,0.360271010092024,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.00306864544507995,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6,6.1,1.05225,2.39014,1.44775,2.30957,1.44409,2.34253,33.4008,24.3589,18,425.251,468.662,28.8497,25.3896,30,25.218,25.2023,21.1114,17.3123,100,28.8469,420,23.7386,96.7648,100.48,NA,5
38,1679453016.6,2694.59999990463,"20230321 21:43:36","21:43:36",5,"pas_smi26_t1_ch5","gibson",1679453014.1,0.00111549201850374,1.11549201850374,-1.22529037602354,420.361889518869,438.926994959814,39.4330277632413,37.7651460273565,0.0648227107228898,3.75343816007797,0.0642071402092307,0.0401842818660067,0,27.9764882095842,27.5075555555556,3.68725282401996,56.6923431313638,2.17738360668556,3.84070138297207,1.5098692173344,-49.193198016015,141.378943516172,8.19874050527383,100.384486005431,-1.28786705687785,1.10143495504095,-1.22529037602354,430.164773334859,430.778678787879,-0.000360509986586895,67.6806786845637,1.11549201850374,23.7105764016718,24.2414132352941,6.3617770467647e-06,135.596372513348,3,1,1,0,47325,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679453014.1,420.361888888889,419.959555555556,24.2363444444444,23.7121333333333,419.746444444444,23.8440777777778,500.25,89.7398111111111,0.0997936888888889,28.2062222222222,27.5075555555556,999.9,0,0,10027.9333333333,0,0.61206,0.402367555555555,430.802888888889,430.159555555556,0.52419,419.959555555556,23.7121333333333,2.17496333333333,2.12792333333333,18.7790888888889,18.4297444444444,0,0,0,0,2.73618888888889,0,-20.3699,-2.63741111111111,35.562,40.687,38.312,40,36.75,0,0,0,1679453037.4,0,1679452650.1,"21:37:30",1679452650.1,1679452647.6,7,-0.458,0.081,0.615,0.362,420,24,0.48,0.4,0.354453275,0.199437354596623,0.0335794000981163,0,0.5498254,-0.157866371482178,0.017787344736919,0,0,2,"0/2",2.87822,2.71057,0.0910785,0.0910517,0.102713,0.101363,25709,22381.9,25301,23971.2,38714.2,35626.7,45709,42724.2,1.80833,1.90392,0.0975356,0,25.9122,999.9,57.52,28.379,24.867,54.5194,41.0096,1,-0.167528,-1.65949,20.2401,5.23526,11.9887,4.95745,3.304,9999,999.9,9999,9999,1.86843,1.86407,1.87175,1.86243,1.86191,1.86844,1.85852,1.86496,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.616,0.3925,0.360271010092024,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.00306864544507995,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.1,6.2,1.05225,2.37305,1.44775,2.30957,1.44409,2.44141,33.3784,24.3589,18,425.154,468.783,28.839,25.3896,30.0001,25.218,25.2036,21.1142,17.3123,100,28.8454,420,23.7386,96.7641,100.478,NA,5
39,1679453021.6,2699.59999990463,"20230321 21:43:41","21:43:41",5,"pas_smi26_t1_ch5","gibson",1679453018.8,0.00113556531583552,1.13556531583552,-1.30108324505765,420.356900671351,440.209144917114,39.5486557606172,37.7651181335213,0.0660297236490463,3.74757116806622,0.0653901481329569,0.0409257894634795,0,27.9637148881217,27.50953,3.68767881893469,56.7472952705777,2.17844240435351,3.83884799084509,1.50923641458118,-50.0784304283465,139.083686709922,8.07800805853572,97.0832643401114,-1.28581494940077,1.12549091347834,-1.30108324505765,430.162521265857,430.811224242424,0.000271808553845084,67.6806786845637,1.13556531583552,23.7121689776204,24.2524364705882,1.79875615894777e-05,135.596372513348,3,1,1,0,47259,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679453018.8,420.3569,419.9605,24.24786,23.71221,419.7415,23.85514,500.2536,89.74056,0.10004467,28.19793,27.50953,999.9,0,0,10006.001,0,0.61206,0.3963745,430.8029,430.1607,0.5356628,419.9605,23.71221,2.176017,2.127946,18.78683,18.42994,0,0,0,0,2.71262,0,-20.19634,-2.61364,35.562,40.687,38.312,40,36.7748,0,0,0,1679453042.2,0,1679452650.1,"21:37:30",1679452650.1,1679452647.6,7,-0.458,0.081,0.615,0.362,420,24,0.48,0.4,0.3720711,0.181827016885553,0.0329799728257923,0,0.54256665,-0.138632217636024,0.0170352995887216,0,0,2,"0/2",2.8784,2.71021,0.0910801,0.0910538,0.10274,0.101363,25708.9,22381.9,25300.9,23971.3,38712.9,35626.9,45709,42724.4,1.8085,1.9038,0.0974461,0,25.9171,999.9,57.52,28.369,24.8513,54.1394,40.5008,1,-0.16779,-1.65252,20.2401,5.23586,11.9884,4.9576,3.304,9999,999.9,9999,9999,1.86843,1.86411,1.87174,1.86243,1.86189,1.86844,1.85852,1.86501,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.616,0.3929,0.360271010092024,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.00306864544507995,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.2,6.2,1.05225,2.36206,1.44775,2.31079,1.44409,2.48169,33.4008,24.3589,18,425.267,468.712,28.8361,25.3896,30.0002,25.2201,25.2044,21.1143,17.3123,100,28.8376,420,23.7386,96.7639,100.479,NA,5
40,1679453026.6,2704.59999990463,"20230321 21:43:46","21:43:46",5,"pas_smi26_t1_ch5","gibson",1679453024.1,0.00114295142164078,1.14295142164078,-1.29709302130394,420.396111777873,439.961563510998,39.5260942904212,37.7683364447888,0.0664194618523414,3.74819506369049,0.0657724604040541,0.0411653928692516,0,27.9557866077419,27.5167333333333,3.68923333340546,56.7841847199176,2.17904134600514,3.83740887846334,1.51019198740032,-50.4041576943583,136.349671737734,7.91792743973756,93.8634414831135,-1.21443774399842,1.14014023861212,-1.29709302130394,430.226308596626,430.87243030303,0.000391340645931405,67.6806786845637,1.14295142164078,23.7123298141311,24.2562017647059,7.85085945965062e-06,135.596372513348,3,1,1,0,47427,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679453024.1,420.396111111111,420.037555555556,24.2547222222222,23.7121111111111,419.780555555556,23.8617,500.260111111111,89.7399444444444,0.0999360555555556,28.1914888888889,27.5167333333333,999.9,0,0,10008.3922222222,0,0.61206,0.358571444444444,430.846333333333,430.239444444444,0.542624777777778,420.037555555556,23.7121111111111,2.17661888888889,2.12792222222222,18.7912555555556,18.4297666666667,0,0,0,0,2.81033333333333,0,-20.2560111111111,-2.61703333333333,35.569,40.687,38.312,40,36.7913333333333,0,0,0,1679453047.6,0,1679452650.1,"21:37:30",1679452650.1,1679452647.6,7,-0.458,0.081,0.615,0.362,420,24,0.48,0.4,0.37812275,0.0803436697936206,0.0354779697451461,1,0.536863125,-0.0189487542213906,0.0118423582790496,1,2,2,"2/2",2.87828,2.7104,0.0910879,0.0910691,0.10275,0.10136,25708.6,22381.6,25300.8,23971.3,38712.5,35627,45709,42724.4,1.8087,1.9039,0.097543,0,25.9239,999.9,57.545,28.379,24.8771,53.9394,40.3966,1,-0.167853,-1.63142,20.2403,5.23586,11.9893,4.95755,3.304,9999,999.9,9999,9999,1.86844,1.86409,1.87174,1.86244,1.8619,1.86844,1.85852,1.86498,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.615,0.3931,0.360271010092024,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.00306864544507995,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.3,6.3,1.05103,2.37793,1.44775,2.31079,1.44409,2.46338,33.4008,24.3589,18,425.378,468.775,28.8298,25.3896,30,25.2201,25.2044,21.1127,17.3123,100,28.8273,420,23.7386,96.7638,100.479,NA,5
41,1679453032,2710,"20230321 21:43:52","21:43:52",5,"pas_smi26_t1_ch5","gibson",1679453029.25,0.00114396916124745,1.14396916124745,-1.34117541921201,420.393900695446,440.958995536118,39.6158203096795,37.7682491973835,0.066571948845576,3.74678389393068,0.0659217466560134,0.0412589803580123,0,27.9571640954697,27.50782,3.68730987655992,56.7821707815477,2.1791760447847,3.83778220309404,1.50813383177522,-50.4490400110123,138.436358951888,8.04184067017204,96.0291596110479,-1.27595720086493,1.14960021872241,-1.34117541921201,430.196288819943,430.866557575757,-5.55562349478043e-05,67.6806786845637,1.14396916124745,23.7112555005649,24.2556342244016,2.2471477009101e-06,135.596372513348,3,1,1,0,47041,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679453029.25,420.3939,420.0073,24.25615,23.70907,419.7785,23.86308,500.2898,89.74008,0.10006548,28.19316,27.50782,999.9,0,0,10003.124,0,0.61206,0.3866302,430.8446,430.207,0.5470838,420.0073,23.70907,2.17675,2.127655,18.79222,18.42773,0,0,0,0,2.77448,0,-20.32757,-2.64692,35.5998,40.687,38.312,40,36.7996,0,0,0,1679453053,0,1679452650.1,"21:37:30",1679452650.1,1679452647.6,7,-0.458,0.081,0.615,0.362,420,24,0.48,0.4,0.386555024390244,-0.0854644715276009,0.0280588644681731,1,0.537427048780488,0.0891302818287112,0.00901867620741568,1,2,2,"2/2",2.87805,2.71011,0.0910857,0.0910566,0.10275,0.101347,25708.5,22381.6,25300.6,23971,38712.3,35627.3,45708.7,42724,1.8086,1.9038,0.0965782,0,25.9302,999.9,57.545,28.369,24.8632,54.5094,41.4543,1,-0.167536,-1.59889,20.2406,5.23586,11.9884,4.9576,3.304,9999,999.9,9999,9999,1.86843,1.86409,1.87176,1.86246,1.86192,1.86844,1.85852,1.86499,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.615,0.3931,0.360271010092024,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.00306864544507995,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.4,6.4,1.05225,2.37915,1.44775,2.30957,1.44409,2.40967,33.4008,24.3589,18,425.323,468.712,28.8132,25.3908,30.0001,25.2201,25.2044,21.114,17.3123,100,28.8026,420,23.7386,96.7633,100.478,NA,5
42,1679453037,2715,"20230321 21:43:57","21:43:57",5,"pas_smi26_t1_ch5","gibson",1679453034.5,0.00115217799812407,1.15217799812407,-1.06961157266774,420.369222773838,434.270315390268,39.0152715109078,37.7663837018461,0.0670074132358379,3.74534264644502,0.066348471562345,0.0415264578473248,0,27.9515792811789,27.5126,3.6883412700001,56.7940407109248,2.17914891515336,3.83693233986463,1.50919235484675,-50.8110497172716,136.649745978782,7.94114840263152,93.7798446641419,-1.33143317661411,1.15723586259297,-1.06961157266774,430.154031286696,430.793157575758,-0.0216231572498502,67.6806786845637,1.15217799812407,23.7068330482108,24.2551485294118,-2.93198564003123e-10,135.596372513348,3,1,1,0,47324,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679453034.5,420.369222222222,419.957111111111,24.2556222222222,23.7049,419.753555555556,23.8625666666667,500.282333333333,89.7411666666667,0.0998151555555556,28.1893555555556,27.5126,999.9,0,0,9997.63888888889,0,0.61206,0.411983888888889,430.819,430.154111111111,0.550726111111111,419.957111111111,23.7049,2.17672777777778,2.12730444444444,18.7920555555556,18.4251333333333,0,0,0,0,2.68027777777778,0,-20.4715333333333,-2.61897777777778,35.618,40.687,38.312,40,36.812,0,0,0,1679453057.8,0,1679452650.1,"21:37:30",1679452650.1,1679452647.6,7,-0.458,0.081,0.615,0.362,420,24,0.48,0.4,0.391211536585366,0.0495921576157976,0.0299329517813767,1,0.542823487804878,0.0628992863895717,0.00633307697388627,1,2,2,"2/2",2.87818,2.71033,0.0910789,0.0910532,0.102745,0.101337,25709,22381.6,25301,23970.9,38712.8,35627.5,45709,42723.9,1.8083,1.90432,0.0962205,0,25.9335,999.9,57.545,28.359,24.8492,54.3394,40.7492,1,-0.167787,-1.6192,20.2403,5.23571,11.9897,4.9576,3.304,9999,999.9,9999,9999,1.86844,1.86414,1.87178,1.86248,1.86194,1.86844,1.85852,1.86502,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.615,0.393,0.360271010092024,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.00306864544507995,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.4,6.5,1.05225,2.36206,1.44775,2.30957,1.44409,2.46582,33.3784,24.3589,18,425.155,469.05,28.801,25.3918,30.0002,25.2201,25.2054,21.115,17.3123,100,28.7905,420,23.7386,96.7642,100.478,NA,5
43,1679453042,2720,"20230321 21:44:02","21:44:02",5,"pas_smi26_t1_ch5","gibson",1679453039.2,0.00116097641806033,1.16097641806033,-1.29880049457244,420.373000675297,439.466636334885,39.4823043876965,37.7669051454087,0.0675858881735189,3.74304013382854,0.0669151735769818,0.041881689683844,0,27.9465483221537,27.50623,3.68696685377929,56.803167383215,2.17910890767164,3.83624542091214,1.50785794610765,-51.1990600364604,137.230539931561,7.97943019651576,94.010910091616,-1.32960016315675,1.15976375469783,-1.29880049457244,430.153213922469,430.802484848485,-8.8586794149012e-05,67.6806786845637,1.16097641806033,23.7033761972897,24.2559167647059,-3.49657729674211e-06,135.596372513348,3,1,1,0,46980,0,0,0,0,2.44,0.5,"0: Broadleaf",2,"True",1679453039.2,420.373,419.9623,24.25506,23.70313,419.7574,23.86202,500.2783,89.74128,0.10013485,28.18628,27.50623,999.9,0,0,9989.059,0,0.61206,0.4106629,430.8227,430.1585,0.5519144,419.9623,23.70313,2.176679,2.12715,18.79171,18.42395,0,0,0,0,2.64847,0,-20.26951,-2.61373,35.625,40.687,38.312,40,36.812,0,0,0,1679453063.2,0,1679452650.1,"21:37:30",1679452650.1,1679452647.6,7,-0.458,0.081,0.615,0.362,420,24,0.48,0.4,0.395357463414634,0.155649785611437,0.031166311461293,0,0.547191243902439,0.0401738932869016,0.00404984301882148,1,1,2,"1/2",2.87829,2.71007,0.0910753,0.0910611,0.102746,0.101333,25708.7,22381.7,25300.6,23971.2,38712.8,35628.1,45709.1,42724.4,1.80842,1.90403,0.0962093,0,25.9373,999.9,57.545,28.369,24.8632,54.6494,40.3846,1,-0.167602,-1.6059,20.2405,5.23601,11.9891,4.9575,3.304,9999,999.9,9999,9999,1.86844,1.86412,1.87175,1.86247,1.86194,1.86844,1.85852,1.86504,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.615,0.393,0.360271010092024,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.00306864544507995,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.5,6.6,1.05225,2.37183,1.44775,2.31079,1.44409,2.47681,33.3784,24.3589,18,425.229,468.872,28.7905,25.3918,30,25.2207,25.2065,21.1149,17.3123,100,28.784,420,23.7386,96.7638,100.479,NA,5
