obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccH2O_hum,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
203,1679427130,5464.9,20230321 14:32:09,14:32:09,5,pas_smi26_t1_ch5,gibson,1679427122,0.001934241,1.934240806,5.977113,320.3608184,229.0659059,20.56354143,28.75920332,0.11574082,3.74326034,0.113788844,0.071290662,321.517074,20.81065663,19.99052143,2.345236068,36.74628121,0.846384319,2.303319659,1.498851749,-85.30001953,-58.70267196,-3.147987078,174.3663954,-45.04671962,1.932051334,5.977113,286.4798605,299.5478909,-3.210648968,67.71947735,1.934240806,8.494097321,9.428715441,1.89E-07,134.5106282,3,1,1,0,48327,2000.010357,1681.2084,0.840599847,0.160757705,2.44,0.5,0: Broadleaf,2,TRUE,1679427122,320.3608214,298.6891071,9.428229643,8.494667143,320.0273214,9.61549,500.2084643,89.67127857,0.100009496,19.69963571,19.99052143,999.9,0,0,9997.676786,0,8.56884,21.67165357,323.4100357,301.2482143,0.933562714,298.6891071,8.494667143,0.845441393,0.76172775,4.49406,3.0133975,2000.010357,0.980005714,0.019994621,0,2.730464286,0,5426.768214,16705.52857,41.875,44.09575,43.125,42.107,40.937,1960.020357,39.99,0,1679427150,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,21.54478049,2.61589338,0.488327434,0,0.932090195,0.029296286,0.003191155,1,1,2,2-Jan,2.8762,2.71016,0.0687118,0.0645516,0.052132,0.0475347,26450,23011.3,25408.3,23950.5,41107.1,37733.4,45909.4,42686.2,1.80327,1.85058,0.0267364,0,19.5608,999.9,25.253,30.041,12.0267,54.631,45.8093,1,-0.125414,4.45752,20.1769,5.23511,11.992,4.9574,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.8625,1.86199,1.86844,1.85853,1.86505,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.322,-0.1873,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,180.7,180.7,0.718994,2.38403,1.44775,2.30469,1.44409,2.39868,34.8296,24.3064,18,425.173,439.215,14.7689,25.6042,30.0001,25.6006,25.5712,14.3833,28.9414,7.39885,14.7618,251.577,8.53174,97.1835,100.39,NA,5
204,1679427135,5469.9,20230321 14:32:14,14:32:14,5,pas_smi26_t1_ch5,gibson,1679427127,0.001937631,1.937630806,5.947157174,303.1498118,212.8117674,19.10443039,27.21421164,0.115865096,3.741440996,0.113908029,0.071365599,321.5168397,20.81200231,19.99825185,2.346359074,36.74597628,0.846458114,2.303539597,1.49990096,-85.44951852,-59.92313284,-3.215150727,172.9290376,-45.50597178,1.936496194,5.947157174,269.7358738,283.1644485,-3.279965835,67.71947735,1.937630806,8.492887883,9.429168118,-7.00E-07,134.5106282,3,1,1,0,48646,2000.008889,1681.207167,0.840599847,0.160757705,2.44,0.5,0: Broadleaf,2,TRUE,1679427127,303.1498148,281.2381481,9.42903,8.493304815,302.8245556,9.616282222,500.2000741,89.67151111,0.099983319,19.70117407,19.99825185,999.9,0,0,9990.877778,0,8.56884,21.91162593,306.0355556,283.6474074,0.935726,281.2381481,8.493304815,0.845515407,0.761607444,4.495310741,3.01117,2000.008889,0.980005704,0.01999463,0,2.71602963,0,5429.706667,16705.51852,41.875,44.09466667,43.125,42.12033333,40.937,1960.018889,39.99,0,1679427155,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,21.73368049,1.900877352,0.440391231,0,0.934193415,0.021802516,0.002642882,1,1,2,2-Jan,2.87618,2.71024,0.0655794,0.06135,0.0521353,0.0475291,26538.3,23089.7,25407.7,23950.2,41106.6,37733.1,45909.1,42685.7,1.80313,1.85102,0.0273436,0,19.5608,999.9,25.253,30.031,12.019,54.641,45.1282,1,-0.125033,4.5439,20.1744,5.23556,11.992,4.9572,3.3039,9999,999.9,9999,9999,1.86844,1.86417,1.87178,1.8625,1.86201,1.86844,1.85854,1.86506,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.313,-0.1872,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,180.8,180.8,0.686035,2.37915,1.44775,2.30469,1.44409,2.45605,34.8296,24.3064,18,425.089,439.484,14.7679,25.6042,30.0004,25.6006,25.5712,13.6629,28.9414,7.0282,14.7442,231.473,8.53174,97.1821,100.389,NA,5
205,1679427140,5474.9,20230321 14:32:19,14:32:19,5,pas_smi26_t1_ch5,gibson,1679427132,0.001935944,1.935943737,5.717403086,287.8944614,201.0095063,18.04485167,25.84461276,0.11567595,3.742583726,0.113725795,0.071251097,321.513312,20.81153283,20.00561071,2.347428541,36.74660407,0.846447293,2.303470796,1.500981247,-85.3751188,-61.52332904,-3.300116984,171.3147472,-45.34336644,1.942662126,5.717403086,253.6230183,266.9640303,-3.239716152,67.71947735,1.935943737,8.492354003,9.427810118,1.26E-06,134.5106282,3,1,1,0,48648,1999.986786,1681.1886,0.840599854,0.160757718,2.44,0.5,0: Broadleaf,2,TRUE,1679427132,287.8944643,266.0483571,9.428947143,8.490233214,287.5768214,9.616201071,500.1951429,89.67110714,0.100028543,19.70069286,20.00561071,999.9,0,0,9995.176786,0,8.56884,21.84617857,290.6350357,268.3266071,0.938714286,266.0483571,8.490233214,0.845504143,0.761328643,4.495121071,3.005999643,1999.986786,0.980005429,0.019994843,0,2.698621429,0,5432.366071,16705.33571,41.875,44.09575,43.125,42.1205,40.937,1959.996786,39.99,0,1679427160,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,21.90645122,-0.43203554,0.272312354,0,0.936615488,0.024459408,0.003363823,1,1,2,2-Jan,2.87628,2.7103,0.0623961,0.0579354,0.0521209,0.0474248,26628.8,23174,25407.8,23950.5,41107.5,37737.1,45909.4,42685.5,1.80355,1.85035,0.0271238,0,19.5608,999.9,25.253,30.041,12.0263,54.771,45.0401,1,-0.124619,4.60162,20.1729,5.23526,11.992,4.9573,3.304,9999,999.9,9999,9999,1.86844,1.86416,1.87179,1.8625,1.86202,1.86844,1.85853,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.306,-0.1873,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,180.9,180.9,0.649414,2.3999,1.44775,2.30469,1.44409,2.37793,34.8296,24.3064,18,425.326,439.081,14.7504,25.6042,30.0004,25.6006,25.5712,12.9765,28.9414,7.0282,14.7331,218.044,8.53174,97.1829,100.389,NA,5
206,1679427145,5479.9,20230321 14:32:24,14:32:24,5,pas_smi26_t1_ch5,gibson,1679427137,0.001962979,1.962978784,5.445120409,270.8051084,189.1571434,16.98074849,24.31033452,0.117269795,3.746016258,0.115267834,0.072219418,321.5144161,20.80548982,20.00767037,2.347727948,36.73274693,0.84615551,2.303545422,1.501572437,-86.56736436,-61.89030175,-3.316803315,169.7399467,-46.017082,1.957942528,5.445120409,236.4128172,250.3273636,-3.32786485,67.71947735,1.962978784,8.466262369,9.414841529,-2.54E-06,134.5106282,3,1,1,0,48796,1999.993704,1681.194411,0.840599852,0.160757714,2.44,0.5,0: Broadleaf,2,TRUE,1679427137,270.8051111,248.615963,9.425754074,8.479644074,270.4961852,9.613045556,500.1901852,89.67062222,0.099968396,19.70121481,20.00767037,999.9,0,0,10008.01296,0,8.56884,22.18932963,273.3822963,250.7423333,0.946110148,248.615963,8.479644074,0.845213296,0.760375037,4.490204074,2.988298519,1999.993704,0.980005556,0.019994744,0,2.570648148,0,5435.773704,16705.3963,41.875,44.08066667,43.125,42.12033333,40.937,1960.003704,39.99,0,1679427165,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,22.02135366,3.418287805,0.386402714,0,0.943034024,0.082936077,0.009449708,1,1,2,2-Jan,2.87587,2.71063,0.0590695,0.0545195,0.052074,0.0474269,26722.7,23258.1,25407.3,23950.6,41108.9,37737.1,45908.8,42685.7,1.80303,1.85098,0.0264831,0,19.5611,999.9,25.204,30.041,12.0033,54.361,45.7091,1,-0.124489,4.60787,20.1726,5.23496,11.992,4.95735,3.30398,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86251,1.86203,1.86844,1.85854,1.86506,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.297,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,180.9,180.9,0.616455,2.40845,1.44897,2.30469,1.44409,2.26685,34.8296,24.2976,18,425.033,439.454,14.7335,25.6042,30.0003,25.6006,25.5712,12.2417,28.6437,7.0282,14.7242,197.896,8.53174,97.1813,100.389,NA,5
207,1679427150,5484.9,20230321 14:32:29,14:32:29,5,pas_smi26_t1_ch5,gibson,1679427142,0.001952806,1.952806012,5.249255434,255.4595688,176.5202556,15.84639211,22.93284972,0.116643891,3.749431172,0.114664819,0.071840527,321.512286,20.80748082,20.00532857,2.347387529,36.7122612,0.845728201,2.303666878,1.501659327,-86.11874511,-61.30164054,-3.282238732,170.8096616,-46.42815477,1.955777676,5.249255434,219.9974406,233.8486667,-3.295781429,67.71947735,1.952806012,8.470167333,9.413856765,-3.22E-06,134.5106282,3,1,1,0,48307,1999.980357,1681.1832,0.840599856,0.160757722,2.44,0.5,0: Broadleaf,2,TRUE,1679427142,255.4595714,233.0545357,9.420955714,8.475868929,255.1587143,9.6083025,500.1805,89.67095714,0.099998918,19.70206429,20.00532857,999.9,0,0,10020.69786,0,8.56884,22.40518214,257.8894286,235.0468214,0.945085536,233.0545357,8.475868929,0.844786036,0.760039429,4.482980357,2.982073571,1999.980357,0.980005429,0.019994843,0,2.607342857,0,5438.713214,16705.27857,41.875,44.0845,43.125,42.1205,40.937,1959.990357,39.99,0,1679427170,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,22.21653902,3.109187456,0.35042411,0,0.943279195,0.031092439,0.009574185,1,1,2,2-Jan,2.8763,2.71041,0.0556931,0.0509141,0.0520698,0.0474926,26818.9,23346.3,25407.5,23950.2,41109.2,37734.3,45909,42685.6,1.80333,1.85017,0.0261702,0,19.5625,999.9,25.204,30.041,12.003,55.091,45.8133,1,-0.1244,4.58505,20.1732,5.23481,11.992,4.9573,3.3039,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86252,1.86202,1.86844,1.85853,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.287,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,181,181,0.577393,2.40845,1.44897,2.30469,1.44409,2.34131,34.8296,24.2976,18,425.201,438.977,14.7221,25.6042,30.0002,25.6006,25.5712,11.5477,28.6437,7.0282,14.7237,184.516,8.53174,97.1819,100.389,NA,5
208,1679427155,5489.9,20230321 14:32:34,14:32:34,5,pas_smi26_t1_ch5,gibson,1679427147,0.001926758,1.92675796,4.369569483,238.1535163,170.9458398,15.34596254,21.37925641,0.115061511,3.750059616,0.11313561,0.070880106,321.5172534,20.81683668,20.00196667,2.346898896,36.68151251,0.845235817,2.304255629,1.501663079,-84.97002605,-59.79984155,-3.201304538,173.5460813,-47.16928656,1.945835232,4.369569483,202.8274736,217.2211697,-3.317856607,67.71947735,1.92675796,8.483413912,9.414471176,1.00E-07,134.5106282,3,1,1,0,48800,2000.011481,1681.209344,0.840599847,0.160757704,2.44,0.5,0: Broadleaf,2,TRUE,1679427147,238.1535185,215.3695556,9.415476296,8.47520037,237.8619259,9.602886667,500.1866667,89.67098148,0.099922333,19.70618148,20.00196667,999.9,0,0,10023.03704,0,8.56884,22.7840963,240.4172593,217.2103333,0.940275556,215.3695556,8.47520037,0.844295,0.75997963,4.474677407,2.980966296,2000.011481,0.980005852,0.019994515,0,2.597940741,0,5442.337778,16705.53704,41.875,44.076,43.125,42.11566667,40.937,1960.021481,39.99,0,1679427175,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,22.50389512,4.179771429,0.440430476,0,0.94183922,-0.05360722,0.010948682,1,1,2,2-Jan,2.87611,2.71033,0.0522105,0.0473242,0.0520802,0.047497,26917.9,23434.4,25407.6,23950,41108.5,37733.7,45908.9,42685.3,1.80295,1.85078,0.0269674,0,19.5645,999.9,25.18,30.041,11.9914,54.711,45.1923,1,-0.124601,4.53647,20.1744,5.23511,11.992,4.95735,3.30395,9999,999.9,9999,9999,1.86844,1.86416,1.87179,1.86252,1.86201,1.86844,1.85852,1.86503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.277,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,181.1,181.1,0.544434,2.39136,1.44775,2.30469,1.44409,2.47437,34.8066,24.3064,18,424.992,439.342,14.7206,25.6047,30,25.6006,25.5721,10.8093,28.6437,7.0282,14.7323,164.394,8.53174,97.1818,100.388,NA,5
209,1679427160,5494.9,20230321 14:32:39,14:32:39,5,pas_smi26_t1_ch5,gibson,1679427152,0.001932909,1.932908603,4.470703419,222.6942478,154.6694046,13.88479316,19.99143643,0.11539831,3.744132415,0.113458208,0.071082974,321.51582,20.82002953,20.00496071,2.347334059,36.67208689,0.845165897,2.304657215,1.502168162,-85.24126938,-59.74291811,-3.20341546,173.328217,-47.45405989,1.930325339,4.470703419,186.4383413,200.7066242,-3.302823177,67.71947735,1.932908603,8.484487164,9.418469882,1.25E-06,134.5106282,3,1,1,0,48575,2000.0025,1681.2018,0.840599849,0.160757709,2.44,0.5,0: Broadleaf,2,TRUE,1679427152,222.69425,199.7557857,9.414710357,8.48196,222.4113214,9.602129286,500.2035714,89.67075357,0.100026889,19.70898929,20.00496071,999.9,0,0,10000.9825,0,8.56884,22.93853571,224.81075,201.4645,0.932749071,199.7557857,8.48196,0.844224143,0.760583821,4.473479643,2.992189286,2000.0025,0.980005714,0.019994621,0,2.65605,0,5445.403929,16705.46429,41.875,44.071,43.125,42.107,40.937,1960.0125,39.99,0,1679427180,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,22.83969024,2.482536585,0.282269901,0,0.939118561,-0.094501317,0.011487826,1,1,2,2-Jan,2.87618,2.7101,0.0486697,0.0435748,0.0520943,0.0475002,27018.4,23526.7,25407.6,23950,41107.8,37734,45908.9,42685.8,1.80313,1.85023,0.0273138,0,19.567,999.9,25.18,30.041,11.9924,54.151,45.0561,1,-0.124764,4.5343,20.1746,5.23496,11.9918,4.95735,3.30395,9999,999.9,9999,9999,1.86844,1.86416,1.8718,1.8625,1.86202,1.86844,1.85852,1.86506,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.269,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,181.2,181.2,0.505371,2.41089,1.44775,2.30469,1.44409,2.40112,34.8066,24.3064,18,425.089,439.019,14.7279,25.6058,30.0001,25.6006,25.5728,10.0998,28.6437,7.0282,14.7285,150.933,8.53174,97.1818,100.389,NA,5
210,1679427165,5499.9,20230321 14:32:44,14:32:44,5,pas_smi26_t1_ch5,gibson,1679427157,0.001931741,1.931741213,3.813139922,205.355961,146.8584364,13.18350942,18.43484319,0.115263526,3.740518956,0.113326077,0.071000157,321.5180219,20.82267749,20.01194074,2.348348828,36.67728303,0.845357912,2.304854238,1.502990915,-85.18978749,-60.81508337,-3.264194857,172.2489562,-48.03010942,1.929848465,3.813139922,169.3571974,184.0907576,-3.331273863,67.71947735,1.931741213,8.484969436,9.418388912,1.84E-06,134.5106282,3,1,1,0,48374,2000.016296,1681.213389,0.840599845,0.160757701,2.44,0.5,0: Broadleaf,2,TRUE,1679427157,205.355963,182.119963,9.416911481,8.484387037,205.0831481,9.604304444,500.200037,89.6702,0.099987789,19.71036667,20.01194074,999.9,0,0,9987.591852,0,8.56884,23.2360037,207.3081852,183.6784074,0.93252337,182.119963,8.484387037,0.844416296,0.760796704,4.476728889,2.99614,2000.016296,0.980005852,0.019994515,0,2.60747037,0,5449.084444,16705.57778,41.875,44.062,43.125,42.10166667,40.937,1960.026296,39.99,0,1679427185,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.0247,3.232344251,0.346809609,0,0.93455678,-0.024724934,0.006212961,1,1,2,2-Jan,2.8763,2.71015,0.0450143,0.0398233,0.0520851,0.0474961,27122.3,23619.1,25407.7,23950.1,41108.1,37733.9,45908.9,42685.7,1.80303,1.85063,0.0277087,0,19.569,999.9,25.18,30.041,11.9909,54.851,45.5769,1,-0.124677,4.58431,20.1734,5.23571,11.9908,4.95745,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86251,1.86201,1.86844,1.85853,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.258,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,181.3,181.3,0.471191,2.42554,1.44897,2.30469,1.44409,2.29492,34.8296,24.3064,18,425.033,439.263,14.7267,25.6064,30.0002,25.6006,25.5734,9.33887,28.6437,7.0282,14.712,130.7,8.53174,97.182,100.389,NA,5
211,1679427170,5504.9,20230321 14:32:49,14:32:49,5,pas_smi26_t1_ch5,gibson,1679427162,0.00193512,1.935120015,3.552206824,189.9007482,135.5105975,12.16468066,17.04724207,0.115426208,3.739235803,0.113482681,0.071098568,321.514908,20.81988689,20.0164,2.348997324,36.68805822,0.845478319,2.304505499,1.503519005,-85.33879266,-62.18465676,-3.338885445,170.6525731,-48.25129472,1.932662946,3.552206824,153.0207541,167.6399091,-3.282576977,67.71947735,1.935120015,8.484362021,9.419447559,-1.23E-06,134.5106282,3,1,1,0,48598,1999.996786,1681.197,0.840599851,0.160757712,2.44,0.5,0: Broadleaf,2,TRUE,1679427162,189.90075,166.5424643,9.418354286,8.484467143,189.63725,9.605731071,500.1978571,89.66922143,0.099998714,19.70792857,20.0164,999.9,0,0,9982.925357,0,8.56884,23.35826429,191.7063929,167.9676429,0.933886643,166.5424643,8.484467143,0.844536464,0.760795536,4.478761071,2.996118214,1999.996786,0.980005571,0.019994732,0,2.623892857,0,5452.4525,16705.41786,41.875,44.062,43.125,42.08675,40.937,1960.006786,39.99,0,1679427190,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.23833171,1.78732892,0.219614231,0,0.932612293,0.017578955,0.002133007,1,1,2,2-Jan,2.87598,2.71009,0.041311,0.0358318,0.0520886,0.0474923,27227.4,23717,25407.7,23949.8,41107.7,37733.7,45908.8,42685.3,1.80285,1.8502,0.0267439,0,19.5692,999.9,25.18,30.041,11.9935,53.811,45.8654,1,-0.124182,4.65903,20.1714,5.23571,11.992,4.95735,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86252,1.862,1.86844,1.85852,1.86505,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.248,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,181.4,181.4,0.430908,2.43042,1.44775,2.30469,1.44409,2.27173,34.8066,24.2976,18,424.936,439.009,14.711,25.6064,30.0002,25.6006,25.5734,8.61685,28.6437,7.0282,14.6891,117.157,8.53174,97.1817,100.388,NA,5
212,1679427175,5509.9,20230321 14:32:54,14:32:54,5,pas_smi26_t1_ch5,gibson,1679427167,0.001932002,1.932002322,3.099145854,172.5374799,124.8315259,11.20589509,15.48837031,0.1152401,3.736911534,0.113301595,0.070984948,321.5154639,20.81827785,20.01632963,2.348987089,36.69606441,0.84550971,2.304088255,1.503477379,-85.20130238,-62.71959065,-3.369650711,170.2249201,-49.04829042,1.934071515,3.099145854,135.4719861,150.7873212,-3.377533622,67.71947735,1.932002322,8.483969653,9.417526853,3.46E-07,134.5106282,3,1,1,0,48485,2000,1681.199722,0.840599861,0.160757732,2.44,0.5,0: Broadleaf,2,TRUE,1679427167,172.5374815,148.7743704,9.418816296,8.484257037,172.2848148,9.606188519,500.2021852,89.66814444,0.100005148,19.70501111,20.01632963,999.9,0,0,9974.397037,0,8.56884,23.7631,174.178,150.0475185,0.934558815,148.7743704,8.484257037,0.844567741,0.76076763,4.47929,2.995598519,2000,0.980005259,0.019994974,0,2.641348148,0,5456.568889,16705.44815,41.875,44.062,43.125,42.09,40.937,1960.009259,39.99074074,0,1679427195,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.5705122,4.096145645,0.447466873,0,0.933954976,0.006236362,0.001247819,1,1,2,2-Jan,2.87615,2.70973,0.0374291,0.0317909,0.0520869,0.0474934,27337.4,23816.1,25407.4,23949.6,41107.4,37733.1,45908.4,42684.8,1.80325,1.84997,0.0262745,0,19.5692,999.9,25.18,30.041,11.9922,54.511,45.1683,1,-0.124047,4.68024,20.1707,5.23511,11.992,4.9572,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.87178,1.86252,1.86198,1.86844,1.85852,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.236,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,181.4,181.4,0.396729,2.40601,1.44775,2.30469,1.44409,2.46216,34.8296,24.3064,18,425.159,438.875,14.6878,25.6064,30.0003,25.6006,25.5734,7.86127,28.6437,7.0282,14.676,97.0521,8.53174,97.1809,100.387,NA,5
213,1679427180,5514.9,20230321 14:32:59,14:32:59,5,pas_smi26_t1_ch5,gibson,1679427172,0.001934989,1.934988605,3.060420896,156.9651056,110.3236458,9.903518722,14.09042324,0.11552848,3.738024907,0.11358092,0.071160321,321.5128404,20.81396782,20.00662143,2.347575461,36.70199216,0.845469709,2.303607133,1.502105752,-85.33299746,-61.45990352,-3.300768649,171.4191707,-49.40790354,1.933651726,3.060420896,118.8878477,134.0597394,-3.344846547,67.71947735,1.934988605,8.484002242,9.419026147,-1.00E-07,134.5106282,3,1,1,0,48595,1999.983571,1681.185921,0.840599866,0.160757741,2.44,0.5,0: Broadleaf,2,TRUE,1679427172,156.9651071,133.0113214,9.4184,8.4840225,156.7225,9.605775714,500.1911071,89.66788214,0.099988139,19.70164643,20.00662143,999.9,0,0,9978.568571,0,8.56884,23.95378571,158.4574643,134.1494643,0.934377571,133.0113214,8.4840225,0.844527929,0.760744321,4.478617143,2.995166786,1999.983571,0.980005,0.019995175,0,2.653010714,0,5460.463929,16705.30357,41.875,44.062,43.125,42.08,40.937,1959.992857,39.99071429,0,1679427200,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.78480244,3.313593031,0.389914447,0,0.934452488,3.60E-05,0.000764613,1,1,2,2-Jan,2.87636,2.71041,0.03349,0.0276956,0.0520874,0.0474915,27449.1,23916.6,25407.3,23949.4,41107.5,37732.9,45908.7,42684.6,1.8032,1.84993,0.0253543,0,19.5692,999.9,25.18,30.041,11.9922,53.981,45.0841,1,-0.124167,4.55102,20.1743,5.23541,11.9918,4.9574,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.87178,1.86254,1.86202,1.86844,1.85852,1.86504,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.225,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,181.5,181.5,0.357666,2.43164,1.44775,2.30469,1.44409,2.41089,34.8066,24.3152,18,425.131,438.845,14.6745,25.6064,30.0001,25.6006,25.5734,7.1376,28.6437,7.0282,14.703,83.6415,8.53174,97.1811,100.386,NA,5
