obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccCO2_soda,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
101,1679594134,1982.4,20230323 12:55:34,12:55:34,5,pas_smi32_t4_ch5,gibson,1679594126,0.002237311,2.237310589,10.17929905,407.2788542,272.6665423,24.53073771,36.64127862,0.13196297,4.221750213,0.129713517,0.081269859,321.5192787,28.06462711,27.49637143,3.684840611,60.53665112,2.183708224,3.607249796,1.501132387,-98.66539696,-82.66540868,-4.239090928,135.9493821,-39.98181394,2.249563558,10.17929905,391.2108579,401.4330061,-2.70023662,67.30026882,2.237310589,23.6684962,24.26687273,-4.96E-05,129.359545,1,0,1,0,47502,2000.016786,1681.214411,0.84060015,0.16075829,1.37,0.5,0: Broadleaf,2,TRUE,1679594126,407.2788571,396.5790357,24.272575,23.67138929,406.7310714,23.87929643,500.19425,89.86600714,0.100064611,27.13317143,27.49637143,999.9,0,0,9994.958571,0,10.4607,10.69976296,417.4104643,406.19425,0.601194679,396.5790357,23.67138929,2.181279286,2.127253214,18.82547143,18.42473214,2000.016786,0.979993929,0.020005807,0,2.594364286,0,2884.961429,16705.51429,43.937,45.75442857,45,43.91707143,43.4415,1960.006429,40.01035714,0,1679594157,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,7.376116875,80.04365314,7.79223306,0,0.601855075,-0.022088341,0.003208365,1,1,2,2-Jan,2.86492,2.71034,0.0858105,0.0826943,0.102517,0.101022,25667.4,22512.4,25121.2,23897.8,38468,35540.8,45405.8,42607.3,1.78895,1.85325,0.109416,0,25.7141,999.9,59.889,29.91,28.2462,53.9329,45.4728,1,-0.0451245,0.423619,20.2291,5.23331,11.9866,4.9565,3.30387,9999,999.9,9999,9999,1.86844,1.86412,1.87178,1.8625,1.86202,1.86845,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.541,0.393,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1004.7,1004.6,0.919189,2.3645,1.44775,2.30225,1.44409,2.45483,34.9674,24.3327,18,426.516,451.264,24.9345,26.8917,29.9998,26.8862,26.8589,18.4611,32.0364,42.2292,24.9341,346.073,23.7636,96.1061,100.192,NA,5
102,1679594139,1987.4,20230323 12:55:39,12:55:39,5,pas_smi32_t4_ch5,gibson,1679594132,0.002171304,2.171304102,8.685629945,396.2222197,276.744064,24.89743414,35.64635309,0.127913854,4.221086523,0.125798808,0.07881137,321.5208779,28.08076829,27.49998148,3.685619083,60.51595525,2.183452097,3.608060202,1.502166986,-95.75451091,-82.60268543,-4.236697893,138.9269837,-60.46885089,2.211200477,8.685629945,374.2847334,386.4947455,-3.024261888,67.30026882,2.171304102,23.69100219,24.27127832,-1.40E-06,129.359545,1,0,1,0,47478,2000.026667,1681.222722,0.840600153,0.160758296,1.37,0.5,0: Broadleaf,2,TRUE,1679594132,396.2222222,379.9004074,24.26986667,23.67894074,395.6785185,23.87672222,500.2019259,89.86546667,0.10009133,27.137,27.49998148,999.9,0,0,9992.920741,0,10.4607,16.32173741,406.0776296,389.1140741,0.590925481,379.9004074,23.67894074,2.181022222,2.12791963,18.82358148,18.42972593,2000.026667,0.979993889,0.020005848,0,2.585803704,0,2887.032593,16705.58519,43.94633333,45.76377778,45,43.93011111,43.44633333,1960.015926,40.01074074,0,1679594162,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,11.88431263,69.0580083,6.843647425,0,0.595943775,-0.095932672,0.011561665,1,1,2,2-Jan,2.86494,2.71021,0.0832824,0.0797537,0.102538,0.101076,25738.4,22584.8,25121.3,23898.1,38467.2,35538.9,45406,42607.6,1.78935,1.85298,0.109557,0,25.7158,999.9,59.889,29.91,28.2446,54.033,45.016,1,-0.0451397,0.476974,20.2293,5.23406,11.9864,4.95665,3.304,9999,999.9,9999,9999,1.86844,1.86411,1.87178,1.86251,1.86202,1.86846,1.85852,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.536,0.3933,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1004.8,1004.7,0.88501,2.38159,1.44775,2.30225,1.44409,2.43042,34.9674,24.3327,18,426.712,451.062,24.9337,26.8886,29.9999,26.8822,26.8548,17.7562,32.0364,42.2292,24.9217,332.637,23.7652,96.1064,100.193,NA,5
103,1679594144,1992.4,20230323 12:55:44,12:55:44,5,pas_smi32_t4_ch5,gibson,1679594136,0.002159187,2.159187007,8.390304504,383.3996047,267.3146567,24.0492772,34.49299595,0.127120956,4.218092188,0.125030362,0.078328944,321.5213927,28.08381441,27.50411429,3.686510458,60.51787514,2.18354333,3.608096492,1.502967128,-95.22014701,-83.44492887,-4.283026941,138.5732899,-70.44105712,2.17991315,8.390304504,357.1367659,370.4067152,-3.226014987,67.30026882,2.159187007,23.70011134,24.27654965,6.23E-05,129.359545,1,0,1,0,47372,2000.029643,1681.225243,0.840600163,0.160758314,1.37,0.5,0: Broadleaf,2,TRUE,1679594136,383.3996071,364.3355714,24.27071429,23.68815357,382.8606429,23.87753214,500.2048571,89.86604286,0.100132193,27.13717143,27.50411429,999.9,0,0,9983.393214,0,10.4607,19.06404286,392.9363929,373.1751786,0.582557571,364.3355714,23.68815357,2.181111786,2.128760714,18.82424286,18.43603929,2000.029643,0.979993714,0.020006029,0,2.543196429,0,2889.143929,16705.61786,43.946,45.76328571,45,43.93257143,43.44825,1960.018214,40.01142857,0,1679594167,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,17.30735825,35.97423433,3.636628676,0,0.58737545,-0.125530131,0.013547852,0,0,2,0/2,2.865,2.7102,0.0805324,0.0768128,0.102548,0.101071,25815.9,22656.9,25121.6,23898,38466.9,35539.3,45406.3,42607.8,1.7894,1.85308,0.110075,0,25.7162,999.9,59.889,29.91,28.2465,54.763,45.4888,1,-0.0453481,0.493483,20.2291,5.23391,11.9866,4.95645,3.30393,9999,999.9,9999,9999,1.86844,1.86414,1.8718,1.8625,1.86202,1.86844,1.85853,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.53,0.3935,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1004.9,1004.8,0.853271,2.39868,1.44897,2.30225,1.44409,2.33765,34.9674,24.3327,18,426.708,451.092,24.9214,26.8854,29.9998,26.8777,26.8509,17.1178,32.0364,42.2292,24.9138,312.504,23.7675,96.1071,100.193,NA,5
104,1679594149,1997.4,20230323 12:55:49,12:55:49,5,pas_smi32_t4_ch5,gibson,1679594142,0.002168508,2.168507797,7.610998477,367.5272941,262.0767631,23.57808729,33.06508566,0.127646035,4.224778961,0.125541566,0.078649667,321.5191474,28.07961035,27.50694074,3.687120184,60.52917957,2.183816291,3.607873602,1.503303893,-95.63119383,-84.46079933,-4.328346005,137.0988083,-76.597675,2.155495396,7.610998477,340.1723256,353.9630788,-3.288391983,67.30026882,2.168507797,23.69772709,24.27692448,3.35E-05,129.359545,1,0,1,0,47841,2000.015556,1681.213411,0.840600168,0.160758323,1.37,0.5,0: Broadleaf,2,TRUE,1679594142,367.5272963,346.7651111,24.2737037,23.69767037,366.9940741,23.88038148,500.205037,89.86637407,0.099966363,27.13611852,27.50694074,999.9,0,0,10004.49333,0,10.45662222,20.76215556,376.6704074,355.1820741,0.576031519,346.7651111,23.69767037,2.181388889,2.129623333,18.82627778,18.44250741,2000.015556,0.979993556,0.020006193,0,2.552792593,0,2891.568148,16705.5037,43.94633333,45.75918519,44.99533333,43.937,43.451,1960.004074,40.01148148,0,1679594172,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,19.36808,21.36332308,2.163705415,0,0.582788775,-0.077803846,0.011119212,1,1,2,2-Jan,2.86506,2.71059,0.0776775,0.073774,0.102548,0.101066,25895.8,22731.4,25121.4,23897.9,38466.5,35539.3,45405.9,42607.7,1.7891,1.85327,0.10841,0,25.7162,999.9,59.889,29.91,28.2473,54.2029,45.2724,1,-0.0457292,0.513317,20.229,5.23376,11.9861,4.95675,3.30398,9999,999.9,9999,9999,1.86844,1.8641,1.87177,1.8625,1.862,1.86844,1.85852,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.524,0.3935,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005,1004.9,0.817871,2.40479,1.44897,2.30225,1.44409,2.27051,34.9674,24.3239,18,426.51,451.182,24.9107,26.8819,29.9999,26.8737,26.8468,16.3978,32.0364,42.2292,24.902,299.089,23.7718,96.1064,100.193,NA,5
105,1679594154,2002.4,20230323 12:55:54,12:55:54,5,pas_smi32_t4_ch5,gibson,1679594146,0.002161873,2.16187348,7.11009891,352.6102122,253.7005556,22.82448157,31.7230101,0.127417287,4.225356552,0.125320568,0.078510863,321.5180297,28.07934053,27.49879643,3.685363522,60.5392405,2.184004362,3.607584674,1.50135916,-95.33862047,-82.92802451,-4.249013389,139.0023713,-79.37604059,2.154843965,7.11009891,323.1359031,337.2953576,-3.3354678,67.30026882,2.16187348,23.69584768,24.27376224,-1.83E-05,129.359545,1,0,1,0,47613,2000.008571,1681.207543,0.840600169,0.160758326,1.37,0.5,0: Broadleaf,2,TRUE,1679594146,352.6102143,331.0779643,24.275825,23.69996071,352.0823214,23.88239643,500.1995714,89.86618571,0.100040446,27.13475357,27.49879643,999.9,0,0,10006.34071,0,10.43906429,21.53213214,361.3829643,339.1150357,0.575858536,331.0779643,23.69996071,2.181575,2.129825,18.82765357,18.44401429,2000.008571,0.9799935,0.02000625,0,2.508203571,0,2893.91,16705.45357,43.937,45.75,44.9955,43.93257143,43.44825,1959.997143,40.01142857,0,1679594178,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,21.0463375,10.0638,1.017159991,0,0.57547495,-0.002087595,0.005661915,1,1,2,2-Jan,2.86514,2.71033,0.0747276,0.0706677,0.102541,0.101159,25979.2,22807.6,25121.9,23897.9,38467.1,35535.7,45406.4,42607.9,1.78983,1.85303,0.10822,0,25.7141,999.9,59.889,29.91,28.2482,54.063,45.4968,1,-0.0457749,0.452587,20.2292,5.23376,11.9863,4.9563,3.304,9999,999.9,9999,9999,1.86844,1.86414,1.87179,1.86252,1.86203,1.86846,1.85852,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.519,0.3933,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005.1,1005,0.784912,2.3999,1.44897,2.30103,1.44409,2.24487,34.9674,24.3239,18,426.895,450.997,24.9024,26.8786,29.9999,26.8704,26.843,15.751,31.7582,42.2292,24.9136,278.94,23.7777,96.1077,100.193,NA,5
106,1679594159,2007.4,20230323 12:55:59,12:55:59,5,pas_smi32_t4_ch5,gibson,1679594152,0.002038299,2.038299064,6.793637935,335.5747017,236.0127793,21.23296094,30.19007935,0.120137302,4.231316233,0.118274024,0.074086266,321.515402,28.1009166,27.49268148,3.684045058,60.54354589,2.1841756,3.607610965,1.499869458,-89.88898872,-81.62172318,-4.176066604,145.8286235,-81.2922851,2.091050973,6.793637935,306.0786826,320.5055939,-3.37234205,67.30026882,2.038299064,23.74622057,24.29048951,4.86E-05,129.359545,1,0,1,0,47292,1999.992222,1681.1938,0.840600169,0.160758326,1.37,0.5,0: Broadleaf,2,TRUE,1679594152,335.5747037,313.5012593,24.27797778,23.71915185,335.0528519,23.88445185,500.1897037,89.86535926,0.099942633,27.13487778,27.49268148,999.9,0,0,10025.28407,0,10.4196963,22.07331111,343.9243333,321.1175926,0.558835704,313.5012593,23.71915185,2.18175,2.13152963,18.82893333,18.45676667,1999.992222,0.979993444,0.020006307,0,2.5153,0,2896.744815,16705.31481,43.937,45.75,44.99533333,43.92551852,43.44633333,1959.981111,40.01111111,0,1679594182,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,21.6639925,6.573081051,0.641338525,0,0.566034825,-0.149561054,0.020682014,0,0,2,0/2,2.8653,2.71031,0.0716783,0.0675128,0.102596,0.101277,26064.7,22885.2,25121.8,23898.1,38464.4,35530.8,45406,42607.7,1.78943,1.85292,0.108995,0,25.7119,999.9,59.889,29.91,28.2482,54.4329,44.4671,1,-0.046128,0.401555,20.2295,5.23346,11.9864,4.9565,3.3039,9999,999.9,9999,9999,1.86844,1.86411,1.87179,1.86253,1.86203,1.86847,1.85853,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.513,0.3942,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005.2,1005.1,0.74707,2.39258,1.44775,2.30225,1.44409,2.41333,34.9674,24.3327,18,426.644,450.903,24.9118,26.8751,29.9998,26.8669,26.8389,15.0163,31.7582,42.2292,24.9254,265.483,23.7687,96.1072,100.193,NA,5
107,1679594164,2012.4,20230323 12:56:04,12:56:04,5,pas_smi32_t4_ch5,gibson,1679594156,0.0021578,2.157799919,6.42881224,320.1899981,230.7110181,20.7559983,28.80600637,0.127381671,4.227205191,0.125287014,0.078489711,321.517211,28.08118622,27.49185,3.683865812,60.55999643,2.184944522,3.607900678,1.49892129,-95.15897644,-81.04101778,-4.15039912,141.1668177,-82.30162549,2.041961938,6.42881224,289.104915,303.6419879,-3.373951371,67.30026882,2.157799919,23.76719593,24.31383497,0.003223597,129.359545,1,0,1,0,47348,2000.003571,1681.203332,0.840600165,0.160758318,1.37,0.5,0: Broadleaf,2,TRUE,1679594156,320.19,297.8267857,24.28651071,23.74080357,319.6736429,23.89257143,500.18525,89.86536071,0.099992793,27.13624643,27.49185,999.9,0,0,10012.27893,0,10.40589643,22.36307143,328.1596786,305.0690357,0.545709679,297.8267857,23.74080357,2.182516429,2.133475714,18.83455,18.471325,2000.003571,0.979993607,0.020006139,0,2.485689286,0,2899.422857,16705.41071,43.946,45.75442857,45,43.92592857,43.446,1959.9925,40.01107143,0,1679594187,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.10791,4.272945591,0.428554176,0,0.555397225,-0.217975801,0.02465675,0,0,2,0/2,2.86524,2.71015,0.0685621,0.0642706,0.102663,0.101277,26152.1,22965.1,25121.7,23898.4,38461.4,35531.2,45406.1,42608.2,1.78948,1.85308,0.109527,0,25.7097,999.9,59.889,29.91,28.2478,54.4529,44.6274,1,-0.046377,0.411315,20.2294,5.23346,11.9866,4.9564,3.30395,9999,999.9,9999,9999,1.86844,1.8641,1.87178,1.8625,1.86202,1.86844,1.85852,1.86504,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.507,0.3953,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005.2,1005.1,0.715332,2.38281,1.44775,2.30225,1.44409,2.45239,34.9674,24.3327,18,426.64,450.972,24.9256,26.8717,29.9999,26.8624,26.8361,14.3758,31.7582,42.2292,24.9281,251.871,23.7687,96.1071,100.194,NA,5
108,1679594169,2017.5,20230323 12:56:09,12:56:09,5,pas_smi32_t4_ch5,gibson,1679594162,0.002141889,2.141888713,5.684501368,302.4605698,222.2750591,19.99689553,27.21075607,0.126412906,4.223426846,0.124347898,0.077900159,321.5197554,28.08565028,27.49966786,3.685551447,60.60017281,2.186486136,3.608052641,1.499065312,-94.45729225,-82.58520506,-4.233446755,140.2438113,-82.62472509,2.017777163,5.684501368,271.8937629,286.5577576,-3.357112853,67.30026882,2.141888713,23.76892469,24.3301981,0.001193154,129.359545,1,0,1,0,47270,2000.019643,1681.216821,0.840600155,0.160758299,1.37,0.5,0: Broadleaf,2,TRUE,1679594162,302.4605714,279.9971786,24.30383929,23.76461071,301.9505357,23.90906429,500.1905357,89.86471786,0.099921471,27.13696429,27.49966786,999.9,0,0,10000.4025,0,10.405,22.46323571,309.9944286,286.8132143,0.5392315,279.9971786,23.76461071,2.184057857,2.1356,18.84583571,18.48722143,2000.019643,0.979993929,0.020005807,0,2.513675,0,2902.471071,16705.54643,43.946,45.76328571,45,43.93035714,43.44825,1960.008929,40.01071429,0,1679594192,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.38673902,2.053665269,0.253865913,0,0.548470244,-0.08892338,0.020324633,1,1,2,2-Jan,2.86531,2.71006,0.0653372,0.0612156,0.102705,0.101277,26243,23040.5,25122.1,23898.9,38460.1,35531.5,45406.9,42608.8,1.78985,1.8529,0.109658,0,25.7104,999.9,59.889,29.91,28.246,54.6548,44.5833,1,-0.0466286,0.458279,20.2291,5.23361,11.9861,4.95685,3.30398,9999,999.9,9999,9999,1.86844,1.8641,1.87179,1.8625,1.86203,1.86846,1.85852,1.86504,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.501,0.3961,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005.3,1005.2,0.678711,2.40112,1.44775,2.30225,1.44409,2.4353,34.9674,24.3327,18,426.83,450.832,24.929,26.8688,29.9998,26.8595,26.8321,13.6334,31.7582,42.2292,24.921,231.71,23.7687,96.1086,100.196,NA,5
109,1679594174,2022.5,20230323 12:56:14,12:56:14,5,pas_smi32_t4_ch5,gibson,1679594166,0.002136466,2.136465629,5.591500278,286.6732127,207.93859,18.70699743,25.79028285,0.126130094,4.221019381,0.124073082,0.077727696,321.521139,28.0885128,27.50433929,3.686558992,60.63760804,2.188009201,3.608336925,1.49854979,-94.21813424,-83.295591,-4.272425939,139.7349878,-82.24863004,2.069891151,5.591500278,256.4035195,270.4408788,-3.222445675,67.30026882,2.136465629,23.76811487,24.33639161,0.000283271,129.359545,1,0,1,0,47416,2000.028571,1681.2243,0.840600141,0.160758273,1.37,0.5,0: Broadleaf,2,TRUE,1679594166,286.6732143,264.30875,24.32092857,23.76779643,286.1688214,23.92531071,500.2028571,89.86414286,0.0999058,27.13830714,27.50433929,999.9,0,0,9992.855714,0,10.40887857,22.36437857,293.8191429,270.7438571,0.55313175,264.30875,23.76779643,2.185578214,2.135872143,18.85698929,18.48926429,2000.028571,0.97999425,0.020005475,0,2.530342857,0,2905.144286,16705.625,43.95275,45.76771429,45,43.937,43.45275,1960.018571,40.01,0,1679594197,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.33216098,-1.820241585,0.400068587,0,0.545354488,0.129178224,0.016145479,0,0,2,0/2,2.86516,2.71052,0.0622108,0.0575874,0.102726,0.101273,26331,23129.7,25122.2,23899.1,38459.3,35531.6,45407,42608.7,1.78927,1.85305,0.109553,0,25.7147,999.9,59.889,29.91,28.2462,54.5448,44.4271,1,-0.0469309,0.477192,20.2292,5.23391,11.9864,4.9568,3.30395,9999,999.9,9999,9999,1.86844,1.86407,1.87179,1.86252,1.86202,1.86846,1.85852,1.86505,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.496,0.3964,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005.4,1005.3,0.645752,2.41089,1.44897,2.30103,1.44409,2.37793,34.9674,24.3327,18,426.478,450.892,24.9223,26.866,29.9999,26.8556,26.8281,12.9653,31.7582,42.2292,24.9164,218.261,23.7687,96.109,100.196,NA,5
110,1679594179,2027.5,20230323 12:56:19,12:56:19,5,pas_smi32_t4_ch5,gibson,1679594171,0.002164535,2.164534714,3.837299929,270.9298917,215.5253732,19.38952079,24.3739319,0.127833617,4.218952351,0.125720151,0.07876207,321.519771,28.0849652,27.50810714,3.687371827,60.66197169,2.189041523,3.60858947,1.498330304,-95.45598089,-83.84049053,-4.30258866,137.9207109,-83.07873236,2.115258035,3.837299929,237.9196025,253.3749091,-3.413762961,67.30026882,2.164534714,23.76514585,24.34224685,0.000138109,129.359545,1,0,1,0,47470,2000.02,1681.2171,0.840600144,0.160758278,1.37,0.5,0: Broadleaf,2,TRUE,1679594171,270.9298929,248.3334643,24.33242143,23.76719643,270.4310714,23.93625,500.2238929,89.86398929,0.099992693,27.1395,27.50810714,999.9,0,0,9986.339643,0,10.41290714,22.59636429,277.6867143,254.3795357,0.565231964,248.3334643,23.76719643,2.1866075,2.135814643,18.86453571,18.48883929,2000.02,0.979994143,0.020005586,0,2.524107143,0,2907.970714,16705.55357,43.95725,45.76771429,44.9955,43.937,43.45725,1960.01,40.01,0,1679594202,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.58139268,2.142600228,0.615137998,0,0.557776512,0.15162038,0.015008406,0,0,2,0/2,2.86506,2.71003,0.0588426,0.0543014,0.102742,0.101273,26425.7,23210.7,25122.4,23899.5,38458.7,35532,45407.3,42609.3,1.78967,1.85315,0.109717,0,25.7208,999.9,59.889,29.91,28.2464,54.9148,44.7917,1,-0.0469614,0.497644,20.2289,5.23391,11.9861,4.9564,3.304,9999,999.9,9999,9999,1.86844,1.86409,1.87178,1.86251,1.86202,1.86844,1.85852,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.49,0.3967,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005.5,1005.4,0.610352,2.41699,1.44775,2.30225,1.44409,2.29736,34.9674,24.3239,18,426.677,450.925,24.9153,26.8626,29.9999,26.852,26.8246,12.244,31.7582,42.2292,24.9083,197.922,23.7687,96.1097,100.197,NA,5
111,1679594184,2032.5,20230323 12:56:24,12:56:24,5,pas_smi32_t4_ch5,gibson,1679594177,0.002160559,2.160559161,3.931313331,253.8708878,197.659474,17.78232707,22.83935633,0.12759013,4.224258625,0.125487233,0.078615571,321.5182179,28.08587916,27.51103704,3.688003998,60.67420145,2.189652227,3.608868637,1.49835177,-95.28065898,-84.3129105,-4.321489249,137.6031592,-83.61152054,2.147142133,3.931313331,222.0872413,236.8977273,-3.285973684,67.30026882,2.160559161,23.76450875,24.34125944,6.33E-05,129.359545,1,0,1,0,47555,2000.01,1681.208722,0.840600158,0.160758305,1.37,0.5,0: Broadleaf,2,TRUE,1679594177,253.8708889,231.1202963,24.33908148,23.76532593,253.378,23.94258519,500.2111481,89.8645,0.099956089,27.14081852,27.51103704,999.9,0,0,10003.05667,0,10.4132,22.75066296,260.2040741,236.7466667,0.573764074,231.1202963,23.76532593,2.187218519,2.135658889,18.86900741,18.48767407,2000.01,0.979993778,0.020005963,0,2.565322222,0,2911.087778,16705.46667,43.958,45.76148148,44.99533333,43.93240741,43.45333333,1959.999259,40.01074074,0,1679594207,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.60646585,2.235394132,0.623018726,0,0.566631659,0.107726706,0.010800164,0,0,2,0/2,2.86519,2.71041,0.0555041,0.0507024,0.10274,0.101263,26519.5,23299.3,25122.4,23899.7,38458.4,35532.4,45406.8,42609.4,1.79007,1.8528,0.109851,0,25.7273,999.9,59.889,29.91,28.249,54.2648,45.2684,1,-0.0471723,0.536196,20.2288,5.23361,11.9864,4.9568,3.3039,9999,999.9,9999,9999,1.86844,1.86408,1.87178,1.86251,1.86203,1.86844,1.85852,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.484,0.3966,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1005.6,1005.5,0.574951,2.41821,1.44775,2.30225,1.44409,2.23877,34.9444,24.3239,18,426.879,450.683,24.9051,26.8597,29.9998,26.8488,26.8213,11.5533,31.7582,42.2292,24.8935,184.448,23.7687,96.1091,100.198,NA,5
