obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccCO2_soda,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
391,1678126692,5341.6,20230306 12:18:11,12:18:11,5,pas_smi24_t4_ch4,gibson,1678126684,0.004840454,4.840454068,8.976188115,404.7071738,247.7591021,22.33358705,36.48125465,0.10909126,3.754488264,0.10736042,0.067253484,321.5189991,35.29286378,35.01208214,5.652151601,31.43369489,1.754970737,5.583087649,3.897180863,-213.4640244,-44.90581873,-2.790596772,60.35855923,-18.53919234,4.857202882,8.976188115,388.5877785,396.7947818,-2.673086852,67.37008581,4.840454068,17.14163519,19.45719394,-4.28E-05,111.2159154,7,1,1,0,46209,2000.014643,1681.212643,0.840600167,0.160758323,2.44,0.5,0: Broadleaf,2,TRUE,1678126684,404.7071786,396.6226786,19.46888214,17.145675,404.4253929,19.45987143,500.2067143,90.04230357,0.100043811,34.79022857,35.01208214,999.9,0,0,9998.144286,0,11.48485357,8.084464286,412.7429286,403.5416786,2.323201429,396.6226786,17.145675,1.753022857,1.543836786,15.37407857,13.40936429,2000.014643,0.979992429,0.020007357,0,2.633553571,0,4906.606071,16705.48571,46.35475,47.687,47.13385714,46.098,46.23875,1960.002857,40.01142857,0,1678126696,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,4.772926,80.31988908,7.814003147,0,2.312465,0.128280675,0.021060732,0,0,2,0/2,2.85275,2.70971,0.0852945,0.0825442,0.0884575,0.0803076,26156.7,22441.2,25593,23825.4,39837.8,36244.7,46286.4,42473.1,1.76423,1.84595,0.206567,0,31.6684,999.9,42.431,31.441,21.7994,54.5875,45.2043,1,0.05969,-2.36394,20.2137,5.23376,11.992,4.95705,3.30395,9999,999.9,9999,9999,1.86847,1.86417,1.8718,1.86263,1.86203,1.86844,1.85859,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.276,0.0086,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44782.5,44782.4,0.928955,2.34619,1.44775,2.30103,1.44409,2.40479,36.8129,24.2976,18,420.198,455.595,35.1203,28.3303,30.0003,27.9587,27.955,18.5883,32.3913,61.5278,35.1201,345.651,17.1854,97.9489,99.8805,NA,4
392,1678126697,5346.6,20230306 12:18:16,12:18:16,5,pas_smi24_t4_ch4,gibson,1678126689,0.004847164,4.847164309,8.542131646,393.5744029,243.775487,21.97446068,35.47766573,0.109228186,3.749839967,0.107490922,0.067335611,321.5207649,35.29481038,35.01169259,5.652029684,31.4145895,1.754169707,5.583933244,3.897859978,-213.759946,-44.21943083,-2.751380064,60.79000795,-30.07233675,4.846389289,8.542131646,371.7509783,381.817303,-3.020163948,67.37008581,4.847164309,17.14181703,19.45969818,6.93E-05,111.2159154,7,1,1,0,46212,2000.025556,1681.221822,0.84060017,0.160758328,2.44,0.5,0: Broadleaf,2,TRUE,1678126689,393.5744074,379.8356296,19.46002593,17.14197407,393.2968148,19.45133333,500.2075926,90.04217407,0.10003403,34.79295926,35.01169259,999.9,0,0,9980.902593,0,11.48996667,13.73866148,401.3853333,386.4602963,2.318047407,379.8356296,17.14197407,1.752222963,1.543501111,15.36697037,13.40602222,2000.025556,0.979992556,0.020007226,0,2.576981481,0,4909.331111,16705.57407,46.37033333,47.687,47.15485185,46.12033333,46.25,1960.013704,40.01185185,0,1678126701,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,9.2710505,69.43289201,6.88258107,0,2.32063075,-0.033030957,0.008560231,1,1,2,2-Jan,2.85261,2.70988,0.0827493,0.07961,0.0884653,0.0803072,26228.9,22512.7,25592.4,23825.1,39836.9,36244.2,46286,42472.5,1.76418,1.84615,0.205696,0,31.6833,999.9,42.406,31.441,21.788,55.3475,45.3125,1,0.060094,-2.35488,20.2138,5.23331,11.992,4.9568,3.304,9999,999.9,9999,9999,1.86847,1.86417,1.8718,1.86263,1.86204,1.86844,1.85862,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.27,0.0086,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44782.6,44782.5,0.893555,2.35229,1.44775,2.30103,1.44409,2.40112,36.8129,24.2976,18,420.196,455.754,35.1101,28.3328,30.0003,27.9625,27.9593,17.8692,32.3913,61.5278,35.1066,332.199,17.1792,97.9474,99.8792,NA,4
393,1678126702,5351.6,20230306 12:18:21,12:18:21,5,pas_smi24_t4_ch4,gibson,1678126694,0.004855711,4.855710816,8.272853782,380.7297456,235.8461026,21.25976627,34.31994558,0.109387989,3.74714805,0.107644451,0.067432117,321.5272894,35.2950426,35.01561786,5.653258267,31.41063089,1.754106183,5.584434739,3.899152084,-214.136847,-44.65352664,-2.780461048,59.95645476,-35.68605571,4.845815561,8.272853782,354.7438693,365.8519636,-3.211849621,67.37008581,4.855710816,17.14092521,19.46339697,8.41E-06,111.2159154,7,1,1,0,46538,2000.066071,1681.255886,0.840600173,0.160758334,2.44,0.5,0: Broadleaf,2,TRUE,1678126694,380.72975,364.2218929,19.45925,17.14143571,380.4570357,19.45057857,500.2000357,90.04255357,0.099984461,34.79457857,35.01561786,999.9,0,0,9970.872143,0,11.50255357,16.50781071,388.2854643,370.5740714,2.3178,364.2218929,17.14143571,1.75216,1.543459643,15.36641429,13.40560714,2000.066071,0.97999275,0.020007025,0,2.554689286,0,4912.217143,16705.92143,46.37721429,47.687,47.17371429,46.125,46.25,1960.053214,40.01285714,0,1678126706,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,14.73639375,36.15964987,3.652783474,0,2.3186865,-0.009930281,0.003129062,1,1,2,2-Jan,2.85248,2.71038,0.0800016,0.0766515,0.0884789,0.0803027,26307.3,22585.1,25592.2,23825.2,39835.9,36244.4,46285.5,42472.6,1.7639,1.84617,0.205867,0,31.6991,999.9,42.406,31.431,21.7751,54.9075,44.4431,1,0.0602058,-2.34471,20.2139,5.23391,11.992,4.957,3.304,9999,999.9,9999,9999,1.86846,1.86417,1.8718,1.86264,1.86204,1.86844,1.85861,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.263,0.0089,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44782.6,44782.6,0.858154,2.36084,1.44775,2.30103,1.44409,2.38403,36.7892,24.2976,18,420.071,455.8,35.0977,28.3364,30.0004,27.9666,27.9631,17.2207,32.3913,61.5278,35.0927,312.062,17.1713,97.9467,99.8795,NA,4
394,1678126707,5356.6,20230306 12:18:26,12:18:26,5,pas_smi24_t4_ch4,gibson,1678126699,0.004865814,4.865813982,7.640293873,364.847033,230.2802445,20.75807436,32.88828296,0.10955847,3.750504837,0.107811078,0.067536599,321.5263642,35.29660298,35.02273333,5.655485958,31.40718806,1.754309089,5.58569295,3.901176869,-214.5823966,-45.31089852,-2.819022214,58.81404687,-39.07213728,4.850915343,7.640293873,337.827944,349.5347333,-3.271937754,67.37008581,4.865813982,17.14100659,19.46800545,5.36E-05,111.2159154,7,1,1,0,46320,2000.06037,1681.251089,0.840600171,0.16075833,2.44,0.5,0: Broadleaf,2,TRUE,1678126699,364.847037,346.6503333,19.46147407,17.14116667,364.5804074,19.45271852,500.1872963,90.0427,0.099962504,34.79864074,35.02273333,999.9,0,0,9983.311852,0,11.50824444,18.19659259,372.0883704,352.6961111,2.32029963,346.6503333,17.14116667,1.752362593,1.543437037,15.36821852,13.40538519,2000.06037,0.979992778,0.020006996,0,2.521944444,0,4915.403704,16705.88148,46.37959259,47.687,47.187,46.125,46.25,1960.047778,40.01259259,0,1678126711,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,16.87463171,21.07999652,2.191184033,0,2.319373659,0.026700209,0.003631737,1,1,2,2-Jan,2.85238,2.71015,0.0771438,0.0736932,0.088491,0.0803005,26388.7,22657.5,25591.9,23825.2,39835,36244.3,46285.2,42472.5,1.76413,1.84615,0.204716,0,31.7123,999.9,42.382,31.441,21.7765,55.7575,45.3325,1,0.0604421,-2.28783,20.2143,5.23271,11.992,4.9563,3.3037,9999,999.9,9999,9999,1.86847,1.86417,1.8718,1.86263,1.86203,1.86844,1.85858,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.257,0.0091,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44782.7,44782.7,0.823975,2.35107,1.44775,2.30103,1.44409,2.40601,36.7892,24.3064,18,420.222,455.814,35.0794,28.3387,30.0004,27.9703,27.9668,16.4674,32.3913,61.5278,35.0646,298.624,17.1539,97.9459,99.8794,NA,4
395,1678126712,5361.6,20230306 12:18:31,12:18:31,5,pas_smi24_t4_ch4,gibson,1678126704,0.004876661,4.876660544,7.42615498,350.0194247,219.7625667,19.80973053,31.55128095,0.109786882,3.759132027,0.108036218,0.067677601,321.5234084,35.29467814,35.02553571,5.656363528,31.41211218,1.754719183,5.586122872,3.901644345,-215.06073,-45.70180207,-2.836874773,57.92400154,-40.57284205,4.860929656,7.42615498,321.4320111,333.2185697,-3.266329599,67.37008581,4.876660544,17.14151033,19.47351212,8.34E-05,111.2159154,7,1,1,0,46606,2000.042143,1681.235754,0.840600164,0.160758317,2.44,0.5,0: Broadleaf,2,TRUE,1678126704,350.0194286,331.0567857,19.46627143,17.141125,349.7584286,19.45735,500.1743214,90.04162857,0.09988565,34.80002857,35.02553571,999.9,0,0,10015.46929,0,11.51277143,18.96255714,356.9682857,336.8305714,2.325149286,331.0567857,17.141125,1.752773571,1.543414286,15.37188214,13.40516071,2000.042143,0.979992857,0.020006914,0,2.536507143,0,4918.419643,16705.73571,46.38607143,47.687,47.187,46.14492857,46.26107143,1960.030357,40.01178571,0,1678126716,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,18.2376225,10.94233283,1.130456965,0,2.3219755,0.057661013,0.005658566,1,1,2,2-Jan,2.85247,2.71055,0.0742251,0.0704859,0.0885075,0.0803044,26471.6,22735.5,25591.5,23824.8,39833.8,36243.3,46284.7,42471.6,1.7639,1.84603,0.204168,0,31.7239,999.9,42.382,31.441,21.7741,55.0175,45.3365,1,0.0605437,-2.25537,20.215,5.23376,11.992,4.95635,3.30395,9999,999.9,9999,9999,1.86846,1.86417,1.87178,1.86263,1.86203,1.86844,1.85858,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.251,0.0092,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44782.8,44782.8,0.791016,2.34985,1.44775,2.30103,1.44409,2.44019,36.7892,24.3064,18,420.124,455.77,35.0494,28.3417,30.0001,27.9742,27.971,15.8206,32.3913,61.5278,35.0354,285.235,17.146,97.9445,99.8773,NA,4
396,1678126717,5366.6,20230306 12:18:36,12:18:36,5,pas_smi24_t4_ch4,gibson,1678126709,0.004883831,4.883831225,6.35979034,333.0539967,219.3115165,19.76890503,30.02173773,0.109942328,3.760989431,0.108187597,0.067772571,321.5177288,35.29244695,35.02771852,5.657047159,31.42148874,1.755193682,5.585966012,3.901853477,-215.376957,-46.2696429,-2.870727717,57.00040113,-41.91221898,4.87101787,6.35979034,303.7035683,316.4485455,-3.356954915,67.37008581,4.883831225,17.14284275,19.47829879,7.84E-05,111.2159154,7,1,1,0,46393,2000.006667,1681.205944,0.84060017,0.160758329,2.44,0.5,0: Broadleaf,2,TRUE,1678126709,333.054,313.3994074,19.4717,17.14174444,332.7995556,19.4625963,500.1750741,90.04077407,0.09997797,34.79952222,35.02771852,999.9,0,0,10022.46704,0,11.49463704,19.65457037,339.667963,318.8653333,2.329965556,313.3994074,17.14174444,1.753246296,1.543454815,15.37607407,13.40557037,2000.006667,0.979992667,0.020007111,0,2.563614815,0,4921.942963,16705.43704,46.40485185,47.70333333,47.187,46.16403704,46.28214815,1959.995185,40.01148148,0,1678126720,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.187595,7.924333959,0.785212012,0,2.326378,0.056242402,0.005479227,1,1,2,2-Jan,2.85247,2.71049,0.0711683,0.0673459,0.0885199,0.0803044,26558.9,22812.3,25591.4,23824.8,39832.7,36243.4,46284.1,42471.8,1.76388,1.8461,0.202451,0,31.7354,999.9,42.382,31.441,21.777,54.9375,45.2764,1,-0.00466209,-2.16941,20.2154,5.23376,11.992,4.95675,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86264,1.86203,1.86845,1.8586,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.245,0.0094,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44782.9,44782.9,0.755615,2.35107,1.44775,2.30103,1.44409,2.44019,36.8129,24.3064,18,420.138,455.847,35.0188,28.3448,30.0002,27.9783,27.9748,15.1005,32.3913,61.5278,35.0094,264.957,17.1298,97.9436,99.8777,NA,4
397,1678126722,5371.6,20230306 12:18:41,12:18:41,5,pas_smi24_t4_ch4,gibson,1678126714,0.00489162,4.891619911,6.365093174,317.7567824,205.2144631,18.49795817,28.6424825,0.110189691,3.760044053,0.108426688,0.067922729,321.51533,35.28863184,35.02131786,5.655042745,31.43278613,1.755598292,5.585245563,3.899444452,-215.7204381,-45.43198984,-2.819345684,57.54355644,-42.42675027,4.880122304,6.365093174,287.3580722,299.8668061,-3.307648105,67.37008581,4.891619911,17.14348838,19.48285152,5.43E-05,111.2159154,7,1,1,0,46231,1999.991786,1681.193432,0.840600169,0.160758325,2.44,0.5,0: Broadleaf,2,TRUE,1678126714,317.7567857,297.8162143,19.47642857,17.142125,317.50825,19.46715357,500.1741429,90.03968214,0.099959529,34.79719643,35.02131786,999.9,0,0,10019.075,0,11.48278214,19.94057857,324.0685,303.0104643,2.334303571,297.8162143,17.142125,1.753651786,1.543471429,15.379675,13.40573214,1999.991786,0.97999275,0.020007025,0,2.586646429,0,4925.472857,16705.3,46.42371429,47.714,47.187,46.18257143,46.30092857,1959.980714,40.01107143,0,1678126726,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.6759175,5.309967355,0.594024523,0,2.33107275,0.050473734,0.004895166,1,1,2,2-Jan,2.85238,2.71014,0.0680858,0.0642404,0.088531,0.0802738,26646.6,22887.9,25591,23824.5,39831.7,36244,46283.7,42471.1,1.76373,1.84585,0.202067,0,31.7466,999.9,42.357,31.431,21.7503,55.0075,45.3526,1,0.0609096,-2.26121,20.2152,5.23376,11.992,4.95685,3.304,9999,999.9,9999,9999,1.86845,1.86417,1.87178,1.86263,1.86203,1.86844,1.8586,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.239,0.0095,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44783,44782.9,0.722656,2.35474,1.44775,2.2998,1.44409,2.44385,36.7892,24.3064,18,420.08,455.723,34.9947,28.3472,30.0003,27.9822,27.9787,14.4512,32.3913,61.1536,34.9903,251.399,17.1136,97.9424,99.8762,NA,4
398,1678126727,5376.6,20230306 12:18:46,12:18:46,5,pas_smi24_t4_ch4,gibson,1678126719,0.004941508,4.94150804,5.504138864,300.598923,202.3130787,18.23642931,27.09588053,0.111377975,3.75497951,0.109574692,0.068643768,321.5196203,35.27750647,35.01750741,5.653849767,31.44062203,1.755886253,5.584769446,3.897963515,-217.9205046,-44.91059643,-2.79067614,55.8978432,-42.84180973,4.907614883,5.504138864,270.8569192,283.5800182,-3.262766988,67.37008581,4.94150804,17.1131417,19.47693697,-2.74E-05,111.2159154,7,1,1,0,46346,2000.018519,1681.2159,0.840600167,0.160758322,2.44,0.5,0: Broadleaf,2,TRUE,1678126719,300.5989259,280.4197778,19.47962222,17.13225926,300.3571481,19.47023333,500.1919259,90.0395963,0.100049774,34.79565926,35.01750741,999.9,0,0,10000.26926,0,11.47400741,20.17911852,306.5708148,285.308,2.347362222,280.4197778,17.13225926,1.753937778,1.542581481,15.38220741,13.39688148,2000.018519,0.979993,0.020006767,0,2.603633333,0,4929.887407,16705.52593,46.437,47.736,47.187,46.1847037,46.312,1960.007037,40.01148148,0,1678126731,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.9615275,2.788272045,0.439664341,0,2.34002875,0.119532495,0.013572037,0,0,2,0/2,2.8525,2.71008,0.0649994,0.0611166,0.0885109,0.0801599,26734.5,22963.6,25590.7,23823.8,39831.8,36247.5,46282.9,42470,1.76362,1.84538,0.200946,0,31.7578,999.9,42.333,31.441,21.7458,55.4075,45.2965,1,0.06125,-2.27749,20.2149,5.23316,11.992,4.95675,3.30398,9999,999.9,9999,9999,1.86846,1.86417,1.87179,1.86263,1.86203,1.86844,1.8586,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.232,0.0092,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44783.1,44783,0.689697,2.35107,1.44775,2.30103,1.44409,2.43408,36.7892,24.3064,18,420.051,455.461,34.9759,28.3502,30.0002,27.986,27.9829,13.7286,32.3913,61.1536,34.975,231.233,17.1105,97.941,99.8735,NA,4
399,1678126732,5381.6,20230306 12:18:51,12:18:51,5,pas_smi24_t4_ch4,gibson,1678126724,0.004954945,4.954944875,4.893074948,285.4609617,197.0335805,17.76080091,25.7317321,0.111721273,3.755173201,0.109907045,0.06885245,321.516242,35.27394166,35.01358214,5.652621073,31.44019348,1.755787342,5.584530971,3.896833731,-218.513069,-44.27412785,-2.750922114,55.9781231,-42.77133331,4.933971471,4.893074948,254.7864459,267.5679697,-3.211033179,67.37008581,4.954944875,17.09840263,19.46887939,-6.04E-05,111.2159154,7,1,1,0,46523,1999.9975,1681.198232,0.840600167,0.160758322,2.44,0.5,0: Broadleaf,2,TRUE,1678126724,285.4609643,265.2838214,19.47823571,17.11828571,285.2251786,19.46889286,500.1967857,90.04105,0.099934425,34.79488929,35.01358214,999.9,0,0,10000.82714,0,11.47492857,20.17707143,291.1317857,269.9045357,2.3599525,265.2838214,17.11828571,1.753840714,1.541348571,15.38135714,13.38460714,1999.9975,0.979993071,0.020006693,0,2.570628571,0,4934.068929,16705.35,46.4415,47.741,47.20275,46.18478571,46.312,1959.986429,40.01107143,0,1678126735,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.18279,-0.463073921,0.19791518,0,2.35145675,0.177794409,0.018360912,0,0,2,0/2,2.85247,2.71053,0.0618702,0.0577184,0.0884862,0.080147,26823.3,23046.9,25590.1,23824,39832.1,36248.3,46282,42470.5,1.76362,1.8459,0.200532,0,31.769,999.9,42.309,31.441,21.7365,54.9675,45.2364,1,0.0612805,-2.2977,20.2146,5.23301,11.992,4.9568,3.30395,9999,999.9,9999,9999,1.86847,1.86417,1.87179,1.86263,1.86203,1.86846,1.8586,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.225,0.0089,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44783.1,44783.1,0.651855,2.35962,1.44775,2.30103,1.44409,2.44263,36.7892,24.3064,18,420.08,455.812,34.963,28.3526,30.0003,27.9902,27.9858,13.0372,32.3913,61.1536,34.9642,217.832,17.1053,97.939,99.8745,NA,4
400,1678126737,5386.6,20230306 12:18:56,12:18:56,5,pas_smi24_t4_ch4,gibson,1678126729,0.004956647,4.95664663,4.251478227,268.6041829,190.36004,17.15953659,24.212662,0.111756184,3.754123371,0.109940333,0.068873398,321.5153643,35.27187765,35.01303704,5.652450461,31.43602446,1.755375635,5.583961919,3.897074826,-218.5881164,-44.52330742,-2.767146104,55.63679445,-43.35086233,4.958267327,4.251478227,237.648772,251.107897,-3.286815228,67.37008581,4.95664663,17.09539859,19.46649515,-3.88E-05,111.2159154,7,1,1,0,46202,1999.991852,1681.1935,0.840600175,0.160758337,2.44,0.5,0: Broadleaf,2,TRUE,1678126729,268.6041852,248.1072222,19.47333333,17.10178148,268.3751111,19.46417037,500.2032963,90.04254074,0.099994411,34.79305185,35.01303704,999.9,0,0,9996.762963,0,11.47777778,20.49698148,273.9387778,252.4242963,2.371557407,248.1072222,17.10178148,1.753427778,1.539887778,15.37768519,13.37007407,1999.991852,0.979993111,0.020006652,0,2.567885185,0,4939.091111,16705.30741,46.46266667,47.75,47.22433333,46.18933333,46.31666667,1959.98037,40.01148148,0,1678126741,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.3721,3.519088931,0.422950561,0,2.3629845,0.124161726,0.015036255,0,0,2,0/2,2.85257,2.71003,0.0586078,0.0543308,0.088482,0.0801463,26916.2,23129.8,25589.7,23824.1,39831.9,36248.4,46281.7,42470.7,1.7639,1.8454,0.199944,0,31.7801,999.9,42.309,31.441,21.735,55.5775,45.2324,1,0.0615015,-2.28894,20.2146,5.23182,11.992,4.9565,3.30382,9999,999.9,9999,9999,1.86847,1.86417,1.8718,1.86263,1.86203,1.86844,1.85861,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.219,0.0089,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44783.2,44783.2,0.617676,2.36084,1.44775,2.30103,1.44409,2.46582,36.7892,24.3064,18,420.261,455.533,34.9527,28.3557,30.0003,27.994,27.99,12.2928,32.3913,61.1536,34.9496,197.657,17.0975,97.938,99.875,NA,4
401,1678126742,5391.6,20230306 12:19:01,12:19:01,5,pas_smi24_t4_ch4,gibson,1678126734,0.004963951,4.963951366,3.526713045,253.5717481,186.5931342,16.82013051,22.85780727,0.111906976,3.754666966,0.110086524,0.068965171,321.5195894,35.26787887,35.01390714,5.652722796,31.43446479,1.755049527,5.583201555,3.897673269,-218.9102553,-45.2029133,-2.808955533,54.5974653,-44.07375982,4.961512792,3.526713045,221.1631111,234.8145152,-3.251424832,67.37008581,4.963951366,17.09546142,19.46949576,3.01E-05,111.2159154,7,1,1,0,46516,2000.018214,1681.215654,0.840600171,0.160758331,2.44,0.5,0: Broadleaf,2,TRUE,1678126734,253.57175,232.6862857,19.46953929,17.09643571,253.3487857,19.46051071,500.2053571,90.04340714,0.099944525,34.79059643,35.01390714,999.9,0,0,9998.685357,0,11.47533571,20.88553214,258.6068214,236.7336071,2.373099643,232.6862857,17.09643571,1.753103214,1.539421786,15.3748,13.36542857,2000.018214,0.979993393,0.020006361,0,2.572046429,0,4943.902143,16705.51786,46.482,47.75,47.24325,46.2005,46.32775,1960.006429,40.01178571,0,1678126746,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.68964,5.370873546,0.556632355,0,2.371516,0.022309869,0.005790368,1,1,2,2-Jan,2.85221,2.7102,0.0552892,0.0507246,0.0884956,0.0801485,27011,23217.4,25589.7,23823.6,39831,36247.7,46281.4,42470,1.76315,1.845,0.199083,0,31.7906,999.9,42.284,31.441,21.7194,54.5075,45.3125,1,0.0619004,-2.27471,20.2148,5.23301,11.992,4.95705,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86263,1.86203,1.86844,1.85861,1.86503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.213,0.009,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44783.3,44783.3,0.579834,2.35962,1.44775,2.30103,1.44409,2.46948,36.7892,24.3064,18,419.863,455.309,34.9404,28.3581,30.0004,27.9973,27.9932,11.5848,32.3913,61.1536,34.9349,184.242,17.0905,97.9375,99.8731,NA,4
