obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,AccCO2_soda,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
71,1678830612,3010,20230314 16:50:12,16:50:12,5,ely_can13_t3_ch3,gibson,1678830609,-0.003025607,-3.025606948,0.662279581,420.1979997,414.4592991,37.54608643,38.06595834,-0.164113263,3.988663987,-0.167959686,-0.104621747,0,29.21669116,28.68405,3.948827778,60.3101892,2.37388853,3.93613179,1.574939248,133.4292664,-11.9366957,-0.656606322,120.8359644,0.662279581,-3.025606948,0.592364453,431.758628,431.5240061,0.000441447,67.47940346,-3.365811178,27.32879308,26.17872182,-0.011194583,125.3083015,9,2,1,0,47572,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830609,420.198,419.9655,26.2046,27.32929,419.5482,25.84447,500.3579,90.49042,0.10010724,28.62854,28.68405,999.9,0,0,9979.687,0,0.222567,0.2324798,431.5056,431.7654,-1.124669,419.9655,27.32929,2.371266,2.473036,20.16887,20.85014,0,0,0,0,-0.3,0,-10.82,-2.68,38.2059,42.5,40.5372,41.6933,39.375,0,0,0,1678830626,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.219164561,0.114726669,0.032828725,0,-1.043990024,-0.56606101,0.055872469,0,0,2,0/2,2.8397,2.71022,0.0908418,0.0908685,0.108417,0.111556,25571.8,22185.1,25179.3,23774.2,38349.3,34960.4,45563,42412.5,1.74415,1.85905,-0.0552833,0,29.4916,999.9,54.56,31.109,27.3724,56.7615,43.4816,1,0.19297,9.28105,20.0136,5.23601,11.9975,4.95695,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87167,1.86261,1.86203,1.86846,1.85853,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.3587,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95.5,95.3,1.05957,2.38037,1.44775,2.30103,1.44409,2.48413,36.7892,24.2364,18,418.509,475.4,20.7973,29.8531,30.0007,29.3649,29.371,21.2715,7.16654,100,20.7527,419.9,26.1117,96.3994,99.7121,NA,3
72,1678830617,3015,20230314 16:50:17,16:50:17,5,ely_can13_t3_ch3,gibson,1678830615,-0.002912097,-2.912097472,0.501242483,420.2846665,413.3647189,37.44668088,38.07355844,-0.161590006,3.998541227,-0.165308168,-0.102976453,0,29.00562621,28.50662222,3.90837222,60.8149601,2.367805363,3.893458713,1.540566857,128.4234985,-14.18685875,-0.777041555,113.4595982,0.501242483,-2.912097472,0.459008128,431.7716107,431.5840061,0.001534286,67.47940346,-3.305979895,27.20928592,26.10885455,-0.014241005,125.3083015,9,2,1,0,47725,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830615,420.2846667,420.0087778,26.13762222,27.2203,419.635,25.78042222,500.3082222,90.49002222,0.0999076,28.44081111,28.50662222,999.9,0,0,10013.46667,0,0.222567,0.275702667,431.5645556,431.7615556,-1.082681111,420.0087778,27.2203,2.365194444,2.463166667,20.12742222,20.7851,0,0,0,0,-0.3,0,-13.5,-2.755555556,38.187,42.5,40.54133333,41.687,39.319,0,0,0,1678830631,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.234508195,0.073271498,0.031384715,1,-1.077347951,-0.377066341,0.043954021,0,1,2,2-Jan,2.83967,2.71043,0.0908495,0.0908662,0.108214,0.110943,25571.4,22184.8,25179.2,23773.9,38357.8,34984.1,45562.6,42412,1.7438,1.85823,-0.0584349,0,29.3687,999.9,54.584,31.109,27.3827,56.6815,42.6522,1,0.19373,9.28105,20.0138,5.23586,11.9978,4.9571,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87168,1.86262,1.86203,1.86845,1.85854,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.3556,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95.5,95.3,1.06079,2.39136,1.44775,2.30103,1.44409,2.36084,36.8129,24.2364,18,418.337,474.907,20.6533,29.8615,30.0008,29.3687,29.376,21.2656,10.8948,100,20.7395,419.9,25.9484,96.3987,99.7109,NA,3
73,1678830799,3197,20230314 16:53:19,16:53:19,5,ely_can13_t3_ch3,gibson,1678830796,0.001280483,1.280483327,-0.29152855,419.7921819,411.4612442,37.27306113,38.02773622,0.046478182,3.999876524,0.046180218,0.028889248,0,33.10074256,32.55002727,4.925770249,48.85945288,2.517164649,5.151847803,2.408605599,-56.46931472,172.1582465,9.852380544,125.5413123,-0.29152855,1.280483327,-0.245979325,431.6915257,431.8020364,-0.002918386,67.47940346,1.286660461,27.31219308,27.78932667,4.23E-05,125.3083015,7,1,1,0,46735,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830796,419.7921818,419.8860909,27.78724545,27.31202727,419.1426364,27.35720909,500.3519091,90.48711818,0.099933836,33.34838182,32.55002727,999.9,0,0,10018.35182,0,0.222567,-0.0937556,431.7902727,431.6758182,0.475210273,419.8860909,27.31202727,2.514387273,2.471386364,21.11993636,20.83927273,0,0,0,0,-1.009090909,0,-10.73636364,-2.5,37.812,42.51690909,40.312,41.47709091,38.97709091,0,0,0,1678830812,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.098943373,0.010021075,0.078472964,1,0.4624845,0.094756795,0.009188311,1,2,2,2-Feb,2.83978,2.71058,0.0907662,0.0908236,0.112905,0.111553,25563.2,22180.6,25168.4,23768.1,38139.8,34952.8,45545.7,42403.1,1.7474,1.85802,0.20273,0,29.3572,999.9,54.56,31.109,27.3727,54.6515,43.6659,1,0.183725,-6.66667,20.1251,5.23631,11.992,4.957,3.304,9999,9999,999.9,9999,1.86845,1.86417,1.87172,1.86263,1.86203,1.86844,1.85854,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4302,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,98.6,98.4,1.06079,2.3999,1.44897,2.30103,1.44409,2.24609,36.8842,24.2889,18,421.016,475.552,42.7085,29.8284,29.9998,29.4642,29.4709,21.261,0,100,142.383,419.9,28.7767,96.361,99.6887,NA,3
74,1678830804,3202,20230314 16:53:24,16:53:24,5,ely_can13_t3_ch3,gibson,1678830802,0.001295232,1.295232395,-0.259081707,419.8136668,410.0845983,37.14817937,38.02950284,0.046030658,3.999737004,0.045738376,0.02861259,0,33.29890467,32.7331,4.976834984,48.32268594,2.517693168,5.210168101,2.459141815,-57.11974862,176.0170965,10.09254984,128.9898977,-0.259081707,1.295232395,-0.183566059,431.7054435,431.8030364,-0.005339628,67.47940346,1.305693058,27.31226755,27.79630606,5.85E-05,125.3083015,7,1,1,0,46732,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830802,419.8136667,419.9223333,27.79321111,27.31253333,419.164,27.36291111,500.3635556,90.48671111,0.099913022,33.54937778,32.7331,999.9,0,0,10017.92,0,0.222567,-0.108679867,431.8152222,431.7135556,0.480674556,419.9223333,27.31253333,2.514915556,2.471421111,21.12334444,20.83951111,0,0,0,0,2.233333333,0,-15.93333333,-2.566666667,37.812,42.5,40.312,41.465,38.993,0,0,0,1678830818,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.107864795,0.202020999,0.07620202,0,0.468532024,0.088570307,0.008842575,1,1,2,2-Jan,2.84022,2.71046,0.0907596,0.090823,0.112922,0.111551,25563.3,22180.6,25168.4,23768.1,38139.3,34953,45546.1,42403.1,1.7475,1.85823,0.207387,0,29.4458,999.9,54.511,31.098,27.33,54.4815,42.496,1,0.183453,-6.66667,20.1254,5.23631,11.992,4.95695,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87173,1.86264,1.86203,1.86846,1.85853,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4305,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,98.7,98.5,1.05957,2.36694,1.44775,2.30103,1.44409,2.46094,36.8604,24.2976,18,421.073,475.675,42.8643,29.8249,29.9998,29.4642,29.4699,21.2601,0,100,144.057,419.9,28.7767,96.3614,99.6887,NA,3
75,1678830809,3207,20230314 16:53:29,16:53:29,5,ely_can13_t3_ch3,gibson,1678830806,0.001310771,1.310770588,-0.273903507,419.8168001,410.3137473,37.16876447,38.02960994,0.045732641,3.988232149,0.045443291,0.028427901,0,33.46406374,32.89436,5.022196445,47.87561842,2.518065453,5.259598801,2.504130992,-57.80498294,177.138931,10.20265748,129.5366055,-0.273903507,1.310770588,-0.244535122,431.7166503,431.813497,-0.000184317,67.47940346,1.314570757,27.31066467,27.79840364,1.25E-05,125.3083015,7,1,1,0,46682,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830806,419.8168,419.9223,27.79745,27.31101,419.1677,27.36695,500.3657,90.48613,0.10007315,33.71821,32.89436,999.9,0,0,9978.686,0,0.222567,-0.10514523,431.8206,431.7128,0.486417,419.9223,27.31101,2.515283,2.471269,21.12573,20.83851,0,0,0,0,1.61,0,-16.01,-2.73,37.812,42.5124,40.312,41.4433,38.9937,0,0,0,1678830823,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.094320888,-0.081148643,0.068263589,1,0.475571976,0.082242585,0.008230451,1,2,2,2-Feb,2.8395,2.70999,0.0907645,0.0908263,0.112928,0.111549,25563.8,22181.1,25168.9,23768.7,38139.6,34953.8,45546.8,42404,1.74727,1.85823,0.212658,0,29.5347,999.9,54.511,31.109,27.3451,54.6715,43.5978,1,0.183074,-6.66667,20.1255,5.23646,11.992,4.95705,3.304,9999,9999,999.9,9999,1.86844,1.86418,1.87178,1.86263,1.86203,1.86844,1.85854,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4306,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,98.7,98.5,1.05957,2.40234,1.44775,2.30103,1.44409,2.2522,36.8604,24.2889,18,420.945,475.662,43.0161,29.8207,29.9998,29.4642,29.4684,21.2577,0,100,145.616,419.9,28.7767,96.3631,99.691,NA,3
76,1678830814,3212,20230314 16:53:34,16:53:34,5,ely_can13_t3_ch3,gibson,1678830812,0.001320662,1.3206622,-0.165505798,419.7722223,406.2653419,36.80196042,38.02549496,0.045250814,3.996005637,0.044968057,0.028130293,0,33.64890999,33.05404444,5.067468783,47.38736801,2.5184524,5.314607048,2.549016383,-58.24120303,183.2111117,10.54972253,135.5196312,-0.165505798,1.3206622,-0.002929883,431.7330688,431.7724606,-0.007999968,67.47940346,1.324010603,27.31196967,27.80310182,2.61E-05,125.3083015,7,1,1,0,46859,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830812,419.7722222,419.9206667,27.80177778,27.31165556,419.1223333,27.3711,500.3518889,90.48617778,0.0998423,33.90447778,33.05404444,999.9,0,0,10005.22778,0,0.222567,-0.148427444,431.7762222,431.711,0.490137333,419.9206667,27.31165556,2.515677778,2.471326667,21.12828889,20.83888889,0,0,0,0,-2.688888889,0,-12.67777778,-2.344444444,37.79822222,42.51377778,40.312,41.451,39,0,0,0,1678830827,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.101389841,-0.369712413,0.067117385,0,0.48173261,0.061631895,0.006174526,1,1,2,2-Jan,2.84033,2.71033,0.0907556,0.0908224,0.11294,0.111546,25563.8,22180.8,25168.7,23768.2,38139.1,34953.3,45546.7,42403.3,1.74752,1.8581,0.216439,0,29.624,999.9,54.511,31.109,27.3452,53.9315,42.6322,1,0.182871,-6.66667,20.1259,5.23631,11.992,4.957,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87176,1.86263,1.86203,1.86847,1.85854,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4308,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,98.8,98.6,1.05957,2.36938,1.44775,2.30103,1.44409,2.46338,36.8604,24.2976,18,421.087,475.581,43.1654,29.8172,29.9998,29.4642,29.4684,21.2585,0,100,147.053,419.9,28.7767,96.3628,99.6892,NA,3
77,1678830819,3217,20230314 16:53:39,16:53:39,5,ely_can13_t3_ch3,gibson,1678830816,0.001331968,1.33196815,-0.370831252,419.8281002,413.2286154,37.43342432,38.03125638,0.044841043,3.987915259,0.044562807,0.027876609,0,33.80311176,33.21098,5.11230732,46.97938466,2.518714533,5.361318696,2.593592787,-58.7397954,182.8244131,10.56502216,134.6496398,-0.370831252,1.33196815,-0.393205599,431.6900732,431.8315818,0.002677737,67.47940346,1.336407705,27.31010206,27.80582182,2.33E-05,125.3083015,7,1,1,0,46486,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830816,419.8281,419.9,27.80416,27.30988,419.1785,27.37339,500.3892,90.48762,0.10006664,34.06134,33.21098,999.9,0,0,9977.44,0,0.222567,-0.07189331,431.8348,431.6894,0.4943005,419.9,27.30988,2.515936,2.471205,21.12994,20.83809,0,0,0,0,-0.92,0,-9.39,-2.21,37.7562,42.5,40.2996,41.437,39,0,0,0,1678830833,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.110053822,0.045717136,0.042251553,1,0.486610049,0.056852697,0.005712887,1,2,2,2-Feb,2.83988,2.70991,0.0907607,0.0908277,0.112951,0.111547,25564,22181,25169,23768.6,38138.8,34953.7,45547,42403.9,1.74762,1.85823,0.220314,0,29.7111,999.9,54.511,31.098,27.3286,54.8115,43.4736,1,0.182419,-6.66667,20.126,5.23586,11.992,4.95715,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87172,1.86263,1.86203,1.86844,1.85853,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4309,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,98.9,98.7,1.05957,2.39868,1.44775,2.30103,1.44409,2.26685,36.8604,24.2889,18,421.145,475.662,43.3094,29.8133,29.9997,29.4642,29.4684,21.257,0,100,148.387,419.9,28.7767,96.3635,99.6907,NA,3
78,1678830824,3222,20230314 16:53:44,16:53:44,5,ely_can13_t3_ch3,gibson,1678830822,0.001350367,1.350367449,-0.34945961,419.8033335,412.1722636,37.33789799,38.02918203,0.044745113,3.991839246,0.044468332,0.027817433,0,33.97781732,33.35493333,5.153739776,46.52766234,2.519360461,5.414758306,2.634379315,-59.55120452,190.3323795,11.00539562,141.7865706,-0.34945961,1.350367449,-0.499931687,431.6594581,431.8434545,0.002555389,67.47940346,1.355056743,27.31016911,27.81270242,3.95E-05,125.3083015,7,1,1,0,46741,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830822,419.8033333,419.8863333,27.81116667,27.31002222,419.1537778,27.38008889,500.349,90.48827778,0.099811933,34.23934444,33.35493333,999.9,0,0,9990.764444,0,0.222567,-0.083228211,431.8124444,431.6756667,0.501140667,419.8863333,27.31002222,2.516585556,2.471236667,21.13417778,20.83828889,0,0,0,0,2.877777778,0,-14.9,-2.655555556,37.76377778,42.5,40.27755556,41.437,39,0,0,0,1678830838,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.104914215,0.156806711,0.0393637,0,0.491731488,0.054520829,0.005495229,1,1,2,2-Jan,2.84025,2.71038,0.090763,0.0908309,0.112969,0.111548,25564.6,22181.4,25169.7,23769.1,38139,34954.3,45548.2,42404.6,1.7475,1.85833,0.224262,0,29.801,999.9,54.511,31.098,27.3294,54.3115,42.7925,1,0.182254,-6.66667,20.1261,5.23646,11.992,4.95695,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87172,1.8626,1.86203,1.86845,1.85853,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4312,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,99,98.8,1.05957,2.37183,1.44775,2.30103,1.44409,2.47192,36.8604,24.2976,18,421.073,475.726,43.45,29.8101,29.9999,29.4642,29.4684,21.2569,0,100,149.608,419.9,28.7767,96.3661,99.6924,NA,3
79,1678830829,3227,20230314 16:53:49,16:53:49,5,ely_can13_t3_ch3,gibson,1678830826,0.001358361,1.358361124,-0.39743481,419.8688002,413.7367094,37.47967606,38.03517131,0.044258332,3.995565682,0.043987772,0.027516528,0,34.1361091,33.50731,5.197914569,46.12199026,2.519672656,5.46306142,2.678241913,-59.90372556,192.0629164,11.11203307,143.2712239,-0.39743481,1.358361124,-0.467898294,431.7457695,431.9197273,0.002025346,67.47940346,1.366561773,27.31038081,27.81728848,2.64E-05,125.3083015,6,1,1,0,46671,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830826,419.8688,419.9348,27.81457,27.31047,419.2192,27.38332,500.3582,90.48821,0.10001969,34.39893,33.50731,999.9,0,0,10003.5,0,0.222567,-0.06603388,431.8813,431.7254,0.5041029,419.9348,27.31047,2.516891,2.471274,21.13615,20.83854,0,0,0,0,-1.75,0,-11.06,-2.72,37.75,42.5,40.2562,41.437,39,0,0,0,1678830842,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.09745602,0.163101594,0.039077991,0,0.496179756,0.058642808,0.005885084,1,1,2,2-Jan,2.8399,2.71029,0.0907725,0.0908255,0.112978,0.111549,25564.5,22181.3,25169.8,23768.8,38138.3,34953.9,45547.8,42404.2,1.74765,1.85805,0.228081,0,29.8913,999.9,54.511,31.098,27.3281,54.2315,43.4255,1,0.181796,-6.66667,20.1264,5.23616,11.992,4.9571,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87174,1.86263,1.86203,1.86846,1.85854,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4313,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,99.1,98.9,1.05957,2.39746,1.44775,2.30103,1.44409,2.23511,36.8604,24.2889,18,421.159,475.548,43.5897,29.8069,29.9998,29.4642,29.4684,21.2586,0,100,150.731,419.9,28.7767,96.3657,99.6915,NA,3
80,1678830834,3232,20230314 16:53:54,16:53:54,5,ely_can13_t3_ch3,gibson,1678830832,0.001369256,1.369255703,-0.401351145,419.8181113,413.6076219,37.46821401,38.03081473,0.043827827,3.985891618,0.043561848,0.027249918,0,34.30729949,33.66997778,5.245435927,45.68525394,2.520052308,5.516117545,2.72538362,-60.3841765,194.0074976,11.27029769,144.8936188,-0.401351145,1.369255703,-0.203496343,431.6587071,431.7865515,-0.010060484,67.47940346,1.370371855,27.31066314,27.81912545,8.33E-06,125.3083015,7,1,1,0,46693,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830832,419.8181111,419.8843333,27.81858889,27.31046667,419.1684444,27.38715556,500.3766667,90.48868889,0.100101144,34.57281111,33.66997778,999.9,0,0,9970.415556,0,0.222567,-0.066175656,431.831,431.6736667,0.508093778,419.8843333,27.31046667,2.517266667,2.47129,21.13857778,20.83864444,0,0,0,0,0.755555556,0,-13.74444444,-3.277777778,37.75,42.5,40.25,41.437,39,0,0,0,1678830848,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.074274541,0.176223843,0.039073605,0,0.500760756,0.054314404,0.005476589,1,1,2,2-Jan,2.84033,2.71004,0.0907614,0.0908278,0.112988,0.11155,25564.9,22181.6,25169.8,23769.1,38138.3,34954.5,45548.3,42404.9,1.74767,1.85825,0.231434,0,29.9834,999.9,54.511,31.098,27.3291,54.1215,42.8245,1,0.181679,-6.66667,20.1264,5.23601,11.992,4.9571,3.30395,9999,9999,999.9,9999,1.86844,1.86417,1.87172,1.86263,1.86203,1.86845,1.85855,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4315,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,99.2,99,1.05957,2.36938,1.44775,2.30103,1.44409,2.44629,36.8604,24.2976,18,421.173,475.657,43.7244,29.8037,29.9999,29.4642,29.4658,21.2592,0,100,151.743,419.9,28.7767,96.3665,99.6931,NA,3
81,1678830839,3237,20230314 16:53:59,16:53:59,5,ely_can13_t3_ch3,gibson,1678830836,0.001377074,1.377074188,-0.281575596,419.8032001,409.1070975,37.06013472,38.02907173,0.043477981,4.003479548,0.043217361,0.027034136,0,34.4592527,33.79598,5.282505178,45.3056029,2.520336228,5.562968081,2.76216895,-60.72897169,200.5479546,11.61484177,151.4338247,-0.281575596,1.377074188,-0.523556318,431.6795318,431.864697,0.004261264,67.47940346,1.383101342,27.31105599,27.82417636,2.21E-05,125.3083015,6,1,1,0,46791,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830836,419.8032,419.9164,27.82201,27.31093,419.1535,27.39043,500.3197,90.48809,0.09976573,34.72515,33.79598,999.9,0,0,10030.562,0,0.222567,-0.11325676,431.8172,431.7067,0.5110789,419.9164,27.31093,2.51756,2.471313,21.14046,20.83879,0,0,0,0,-1.62,0,-9.96,-2.5,37.75,42.5,40.25,41.437,39.031,0,0,0,1678830853,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.080355737,-0.025548295,0.037950077,1,0.504857122,0.046603505,0.004754942,1,2,2,2-Feb,2.83993,2.71048,0.0907684,0.0908375,0.113002,0.111549,25564.8,22181.2,25169.9,23769,38137.7,34954.2,45548.3,42404.5,1.74767,1.85815,0.233702,0,30.07,999.9,54.511,31.098,27.3282,53.6815,43.4615,1,0.181491,-6.66667,20.1265,5.23601,11.992,4.95655,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87173,1.86263,1.86203,1.86846,1.85856,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4317,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,99.2,99,1.05957,2.39868,1.44775,2.30103,1.44409,2.26074,36.8842,24.2889,18,421.173,475.592,43.849,29.8006,29.9998,29.4642,29.4658,21.2541,0,100,152.65,419.9,28.7767,96.3665,99.6922,NA,3
82,1678830844,3242,20230314 16:54:04,16:54:04,5,ely_can13_t3_ch3,gibson,1678830842,0.001398531,1.398530643,-0.444197367,419.821778,414.6652097,37.56393307,38.03105927,0.043456026,3.987386565,0.043194624,0.027019994,0,34.62014309,33.94587778,5.32690095,44.90080381,2.520922191,5.614425527,2.805978759,-61.67520135,203.2116243,11.83484513,153.3712681,-0.444197367,1.398530643,-0.333102536,431.6756732,431.8137273,-0.001542014,67.47940346,1.403247412,27.30938132,27.82988545,2.02E-05,125.3083015,7,1,1,0,46464,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830842,419.8217778,419.8763333,27.82825556,27.30932222,419.1723333,27.3964,500.4224444,90.48834444,0.100236867,34.89118889,33.94587778,999.9,0,0,9975.555556,0,0.222567,-0.054497622,431.8392222,431.6647778,0.518942556,419.8763333,27.30932222,2.518132222,2.471175556,21.14417778,20.83788889,0,0,0,0,0.955555556,0,-10.85555556,-2.366666667,37.75,42.5,40.25,41.437,39.062,0,0,0,1678830857,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.07813838,-0.043880333,0.039836721,1,0.509385732,0.051288606,0.005225705,1,2,2,2-Feb,2.84046,2.71008,0.0907678,0.0908232,0.113013,0.111546,25565,22181.6,25170.1,23769.1,38137.2,34954.4,45548.4,42404.7,1.74775,1.85815,0.237972,0,30.1647,999.9,54.511,31.109,27.3482,54.7115,42.9567,1,0.181009,-6.66667,20.127,5.23601,11.992,4.95705,3.304,9999,9999,999.9,9999,1.86844,1.86418,1.87176,1.86263,1.86203,1.86845,1.85855,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4319,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,99.3,99.1,1.05957,2.37305,1.44775,2.30103,1.44409,2.45483,36.8604,24.2976,18,421.215,475.592,43.9872,29.7979,29.9998,29.4642,29.4658,21.2583,0,100,153.464,419.9,28.7767,96.3669,99.6926,NA,3
